payment_id,order_id,payment_method,bank,payment_status,failure_reason,amount,payment_time
1284,1453,Card,ICICI,success,,1817,2024-01-01 00:04:00
1285,1454,UPI,SBI,success,,2218,2024-02-04 00:03:00
1286,1455,UPI,HDFC,success,,3193,2024-01-04 00:04:00
1287,1456,Card,HDFC,failed,insufficient_funds,1779,2024-02-09 00:03:00
1288,1458,UPI,SBI,success,,1797,2024-01-08 00:05:00
1289,1459,Card,HDFC,success,,1349,2024-01-02 00:04:00
1290,1460,Wallet,ICICI,success,,3642,2024-01-12 00:09:00
1291,1461,Wallet,SBI,success,,4499,2024-02-20 00:05:00
1292,1462,Wallet,SBI,failed,network,4619,2024-01-08 00:05:00
1293,1463,UPI,ICICI,success,,5091,2024-02-28 00:02:00
1294,1465,Card,SBI,success,,5866,2024-02-29 00:04:00
1295,1466,UPI,SBI,success,,1446,2024-01-31 00:04:00
1296,1468,UPI,Axis,success,,5453,2024-01-31 00:05:00
1297,1469,UPI,ICICI,success,,5061,2024-02-01 00:05:00
1298,1470,UPI,HDFC,success,,4407,2024-01-20 00:04:00
1299,1471,UPI,SBI,success,,714,2024-02-16 00:02:00
1300,1472,UPI,SBI,success,,4304,2024-01-19 00:07:00
1301,1473,UPI,Axis,success,,2480,2024-02-16 00:02:00
1302,1474,UPI,SBI,success,,5426,2024-01-30 00:07:00
1303,1475,Wallet,Axis,success,,3519,2024-02-20 00:09:00
1304,1476,Card,Axis,success,,4376,2024-01-09 00:08:00
1305,1477,Card,Axis,failed,timeout,895,2024-01-20 00:09:00
1306,1478,UPI,Axis,failed,bank_decline,2819,2024-01-18 00:08:00
1307,1479,UPI,HDFC,success,,1343,2024-02-17 00:02:00
1308,1480,Card,ICICI,success,,2164,2024-01-13 00:09:00
1309,1481,UPI,ICICI,success,,4511,2024-02-29 00:07:00
1310,1482,Card,SBI,success,,1752,2024-01-30 00:04:00
1311,1483,UPI,ICICI,success,,5744,2024-02-16 00:07:00
1312,1484,UPI,Axis,success,,704,2024-01-29 00:09:00
1313,1485,UPI,Axis,success,,759,2024-02-21 00:01:00
1314,1486,Card,HDFC,failed,bank_decline,3035,2024-02-20 00:04:00
1315,1488,UPI,HDFC,success,,5780,2024-02-16 00:09:00
1316,1489,UPI,SBI,success,,1796,2024-01-05 00:04:00
1317,1490,UPI,ICICI,success,,2220,2024-01-04 00:07:00
1318,1491,Card,HDFC,success,,4484,2024-02-19 00:02:00
1319,1492,Card,Axis,success,,5371,2024-02-15 00:03:00
1320,1493,Card,Axis,success,,5735,2024-02-28 00:08:00
1321,1495,Card,HDFC,failed,insufficient_funds,2147,2024-02-11 00:01:00
1322,1496,Card,HDFC,success,,3916,2024-02-02 00:03:00
1323,1497,Wallet,HDFC,success,,796,2024-02-18 00:08:00
1324,1498,Card,ICICI,success,,2944,2024-01-01 00:06:00
1325,1499,Card,Axis,success,,4747,2024-01-19 00:09:00
1326,1500,Card,SBI,success,,2236,2024-01-15 00:05:00
1327,1501,UPI,ICICI,success,,2646,2024-01-02 00:09:00
1328,1502,UPI,SBI,failed,insufficient_funds,1107,2024-01-04 00:09:00
1329,1503,UPI,HDFC,success,,1588,2024-01-03 00:08:00
1330,1504,UPI,HDFC,success,,1938,2024-01-23 00:01:00
1331,1505,UPI,Axis,success,,2693,2024-02-09 00:08:00
1332,1507,Card,Axis,success,,1076,2024-02-12 00:08:00
1333,1508,UPI,HDFC,success,,3786,2024-02-22 00:03:00
1334,1509,Wallet,SBI,success,,3941,2024-01-06 00:09:00
1335,1510,UPI,ICICI,success,,5414,2024-01-30 00:08:00
1336,1512,UPI,HDFC,success,,849,2024-02-10 00:07:00
1337,1513,Card,SBI,success,,4082,2024-02-18 00:02:00
1338,1514,UPI,HDFC,success,,5360,2024-01-15 00:01:00
1339,1515,Card,Axis,success,,4393,2024-02-14 00:05:00
1340,1516,Wallet,SBI,success,,4504,2024-02-16 00:01:00
1341,1517,UPI,ICICI,success,,4716,2024-02-19 00:04:00
1342,1518,UPI,Axis,failed,bank_decline,4657,2024-01-17 00:04:00
1343,1520,Card,HDFC,failed,bank_decline,1053,2024-01-02 00:02:00
1344,1521,Card,HDFC,success,,1772,2024-02-19 00:04:00
1345,1522,UPI,ICICI,failed,network,3193,2024-02-22 00:01:00
1346,1523,Card,HDFC,success,,2777,2024-02-10 00:02:00
1347,1525,Card,ICICI,success,,5036,2024-02-20 00:08:00
1348,1526,UPI,ICICI,success,,1178,2024-02-11 00:04:00
1349,1527,UPI,HDFC,failed,bank_decline,3536,2024-02-15 00:04:00
1350,1528,UPI,SBI,success,,4120,2024-01-31 00:08:00
1351,1529,UPI,ICICI,success,,3796,2024-02-01 00:09:00
1352,1530,Card,HDFC,success,,965,2024-02-25 00:08:00
1353,1531,Card,ICICI,failed,bank_decline,863,2024-02-27 00:01:00
1354,1532,UPI,Axis,success,,3739,2024-01-01 00:08:00
1355,1533,UPI,SBI,failed,network,918,2024-01-30 00:09:00
1356,1534,UPI,SBI,success,,3945,2024-01-28 00:04:00
1357,1535,Wallet,ICICI,failed,bank_decline,1025,2024-01-26 00:08:00
1358,1536,Card,SBI,success,,721,2024-01-18 00:05:00
1359,1537,UPI,ICICI,success,,5402,2024-02-25 00:01:00
1360,1538,Card,Axis,success,,4128,2024-01-01 00:07:00
1361,1540,UPI,SBI,success,,3621,2024-02-21 00:02:00
1362,1541,UPI,HDFC,failed,network,4589,2024-02-17 00:05:00
1363,1543,UPI,SBI,success,,4307,2024-02-04 00:01:00
1364,1544,UPI,SBI,failed,network,4442,2024-02-02 00:05:00
1365,1545,Wallet,ICICI,success,,1179,2024-01-08 00:06:00
1366,1546,UPI,HDFC,success,,655,2024-02-21 00:09:00
1367,1547,Wallet,HDFC,success,,3325,2024-02-18 00:03:00
1368,1548,Card,SBI,success,,695,2024-01-27 00:03:00
1369,1549,Wallet,HDFC,success,,5358,2024-02-06 00:01:00
1370,1550,UPI,HDFC,success,,5071,2024-02-11 00:06:00
1371,1551,Wallet,SBI,success,,5605,2024-01-08 00:04:00
1372,1552,UPI,HDFC,success,,5525,2024-02-25 00:02:00
1373,1553,UPI,SBI,success,,990,2024-02-27 00:04:00
1374,1554,Card,Axis,success,,2766,2024-02-13 00:09:00
1375,1555,Card,HDFC,success,,5108,2024-02-17 00:03:00
1376,1556,Card,HDFC,success,,3906,2024-02-01 00:08:00
1377,1557,Card,HDFC,success,,4417,2024-01-19 00:05:00
1378,1558,Card,ICICI,success,,3921,2024-01-30 00:05:00
1379,1559,Card,Axis,success,,2804,2024-02-29 00:07:00
1380,1560,Card,SBI,success,,1078,2024-02-05 00:05:00
1381,1561,UPI,HDFC,failed,timeout,4606,2024-02-29 00:07:00
1382,1562,Wallet,HDFC,success,,1866,2024-01-10 00:02:00
1383,1563,Card,SBI,success,,3996,2024-02-05 00:01:00
1384,1564,Wallet,Axis,failed,bank_decline,4407,2024-01-16 00:07:00
1385,1565,Card,Axis,success,,5924,2024-01-03 00:05:00
1386,1566,Card,SBI,success,,687,2024-01-22 00:07:00
1387,1567,Wallet,SBI,success,,2003,2024-02-20 00:01:00
1388,1568,Card,HDFC,success,,5025,2024-01-22 00:07:00
1389,1570,Card,SBI,success,,3271,2024-01-30 00:01:00
1390,1571,Card,ICICI,success,,4107,2024-01-27 00:03:00
1391,1572,Card,HDFC,success,,1531,2024-01-02 00:03:00
1392,1573,Card,HDFC,failed,insufficient_funds,3042,2024-01-08 00:03:00
1393,1575,Card,SBI,failed,insufficient_funds,1425,2024-01-23 00:05:00
1394,1576,Card,SBI,success,,808,2024-02-08 00:02:00
1395,1577,UPI,ICICI,failed,bank_decline,4066,2024-02-07 00:01:00
1396,1578,UPI,ICICI,success,,4136,2024-02-10 00:06:00
1397,1579,UPI,HDFC,success,,3026,2024-02-05 00:04:00
1398,1580,UPI,HDFC,success,,2304,2024-01-14 00:01:00
1399,1581,UPI,SBI,success,,713,2024-02-22 00:09:00
1400,1582,Card,SBI,success,,4730,2024-01-31 00:07:00
1401,1583,UPI,ICICI,success,,1475,2024-02-26 00:06:00
1402,1584,Card,ICICI,failed,bank_decline,5006,2024-02-16 00:04:00
1403,1585,Wallet,Axis,success,,3991,2024-02-20 00:07:00
1404,1586,UPI,Axis,success,,3423,2024-01-19 00:07:00
1405,1587,Card,ICICI,success,,1835,2024-01-30 00:08:00
1406,1588,Card,SBI,failed,insufficient_funds,5189,2024-01-16 00:09:00
1407,1589,Card,ICICI,failed,timeout,4865,2024-01-12 00:01:00
1408,1590,UPI,SBI,failed,network,4980,2024-02-29 00:03:00
1409,1591,UPI,SBI,success,,4614,2024-01-24 00:06:00
1410,1592,UPI,ICICI,success,,2870,2024-02-11 00:05:00
1411,1593,UPI,SBI,success,,1353,2024-02-07 00:09:00
1412,1594,UPI,SBI,success,,5596,2024-02-01 00:02:00
1413,1595,Card,SBI,success,,3045,2024-02-19 00:04:00
1414,1596,UPI,ICICI,failed,bank_decline,692,2024-01-19 00:05:00
1415,1597,UPI,Axis,success,,5498,2024-02-09 00:06:00
1416,1599,UPI,SBI,success,,4386,2024-01-05 00:03:00
1417,1600,Card,SBI,success,,1786,2024-02-14 00:02:00
1418,1601,UPI,Axis,success,,1852,2024-02-15 00:08:00
1419,1602,Wallet,Axis,success,,2920,2024-02-16 00:09:00
1420,1603,Card,ICICI,failed,timeout,5731,2024-01-02 00:02:00
1421,1604,Card,Axis,failed,network,1510,2024-02-20 00:03:00
1422,1605,UPI,SBI,success,,3795,2024-02-01 00:06:00
1423,1607,UPI,ICICI,failed,timeout,5983,2024-01-02 00:05:00
1424,1609,Card,ICICI,success,,3651,2024-02-06 00:08:00
1425,1610,Wallet,Axis,success,,4501,2024-02-26 00:05:00
1426,1611,Card,SBI,success,,675,2024-01-22 00:09:00
1427,1612,Card,SBI,success,,5459,2024-02-03 00:01:00
1428,1613,UPI,HDFC,success,,665,2024-01-27 00:06:00
1429,1614,UPI,HDFC,failed,insufficient_funds,923,2024-01-17 00:07:00
1430,1615,Wallet,SBI,success,,1350,2024-02-08 00:02:00
1431,1616,UPI,Axis,success,,2960,2024-01-23 00:06:00
1432,1617,UPI,ICICI,failed,timeout,2155,2024-01-10 00:01:00
1433,1618,UPI,ICICI,success,,1254,2024-01-22 00:03:00
1434,1620,Card,Axis,success,,3008,2024-02-29 00:02:00
1435,1621,UPI,Axis,success,,4122,2024-02-19 00:07:00
1436,1622,Card,HDFC,success,,4335,2024-02-09 00:09:00
1437,1623,UPI,ICICI,failed,insufficient_funds,4741,2024-02-05 00:03:00
1438,1624,Wallet,Axis,success,,3453,2024-02-12 00:03:00
1439,1625,UPI,HDFC,success,,4779,2024-02-08 00:09:00
1440,1626,Wallet,ICICI,success,,5194,2024-01-16 00:09:00
1441,1628,UPI,SBI,success,,5595,2024-02-24 00:08:00
1442,1629,Card,Axis,failed,insufficient_funds,2775,2024-01-28 00:03:00
1443,1630,Card,ICICI,success,,3988,2024-02-04 00:06:00
1444,1631,Wallet,ICICI,success,,3488,2024-02-25 00:04:00
1445,1633,UPI,ICICI,success,,5831,2024-02-21 00:06:00
1446,1634,Card,HDFC,success,,1902,2024-02-16 00:08:00
1447,1635,UPI,HDFC,failed,timeout,2425,2024-01-24 00:05:00
1448,1636,Card,ICICI,success,,1131,2024-01-21 00:04:00
1449,1638,UPI,SBI,success,,5785,2024-01-19 00:02:00
1450,1639,Card,SBI,success,,5442,2024-02-01 00:01:00
1451,1641,Card,SBI,failed,insufficient_funds,4338,2024-02-03 00:01:00
1452,1642,UPI,Axis,success,,2300,2024-02-21 00:09:00
1453,1643,UPI,HDFC,success,,4791,2024-01-18 00:09:00
1454,1644,UPI,SBI,success,,2137,2024-01-11 00:02:00
1455,1645,UPI,HDFC,success,,2798,2024-01-11 00:01:00
1456,1646,UPI,ICICI,success,,5009,2024-02-29 00:06:00
1457,1647,Card,HDFC,failed,bank_decline,4913,2024-01-18 00:05:00
1458,1648,Wallet,Axis,failed,insufficient_funds,1044,2024-01-01 00:02:00
1459,1649,Card,SBI,success,,3199,2024-02-09 00:05:00
1460,1650,UPI,ICICI,success,,2666,2024-01-01 00:02:00
1461,1651,Card,Axis,success,,3030,2024-01-24 00:02:00
1462,1652,Card,ICICI,success,,1203,2024-02-10 00:07:00
1463,1653,UPI,ICICI,success,,1520,2024-01-22 00:08:00
1464,1654,Wallet,Axis,success,,5183,2024-01-07 00:09:00
1465,1655,UPI,ICICI,success,,2710,2024-02-23 00:05:00
1466,1656,Wallet,Axis,success,,4697,2024-01-17 00:05:00
1467,1657,UPI,SBI,success,,5169,2024-02-18 00:08:00
1468,1658,Card,ICICI,success,,872,2024-01-12 00:01:00
1469,1659,Wallet,Axis,failed,network,4564,2024-01-01 00:05:00
1470,1660,Card,HDFC,failed,bank_decline,5909,2024-01-03 00:09:00
1471,1661,Wallet,ICICI,success,,3654,2024-02-16 00:04:00
1472,1662,UPI,Axis,success,,1968,2024-01-30 00:04:00
1473,1663,UPI,HDFC,success,,4657,2024-01-23 00:09:00
1474,1664,Card,ICICI,success,,3161,2024-02-28 00:07:00
1475,1665,UPI,Axis,failed,bank_decline,4317,2024-01-08 00:02:00
1476,1666,Card,Axis,failed,network,594,2024-02-13 00:02:00
1477,1667,Card,SBI,success,,2813,2024-01-17 00:08:00
1478,1668,Card,ICICI,failed,bank_decline,5029,2024-01-06 00:04:00
1479,1669,Card,HDFC,success,,3690,2024-02-29 00:05:00
1480,1670,UPI,SBI,failed,insufficient_funds,4391,2024-02-25 00:01:00
1481,1671,UPI,SBI,success,,2426,2024-01-12 00:04:00
1482,1672,Card,Axis,success,,5533,2024-01-21 00:06:00
1483,1673,Card,SBI,success,,4908,2024-01-11 00:07:00
1484,1674,UPI,Axis,success,,1172,2024-01-02 00:06:00
1485,1675,Card,SBI,failed,network,4521,2024-01-20 00:02:00
1486,1676,UPI,Axis,failed,network,738,2024-02-17 00:07:00
1487,1677,UPI,Axis,success,,1245,2024-01-20 00:04:00
1488,1678,Card,Axis,success,,3286,2024-01-31 00:07:00
1489,1679,Card,Axis,success,,5546,2024-02-05 00:02:00
1490,1680,UPI,SBI,success,,4768,2024-01-24 00:03:00
1491,1682,UPI,HDFC,success,,1670,2024-01-09 00:05:00
1492,1683,UPI,Axis,success,,4913,2024-02-27 00:04:00
1493,1684,Wallet,ICICI,success,,5504,2024-02-18 00:05:00
1494,1685,Card,HDFC,success,,1308,2024-01-17 00:04:00
1495,1686,UPI,HDFC,success,,2090,2024-02-03 00:03:00
1496,1687,UPI,ICICI,success,,1218,2024-02-22 00:05:00
1497,1688,Card,ICICI,success,,2946,2024-01-11 00:03:00
1498,1689,Card,Axis,success,,4951,2024-01-06 00:07:00
1499,1690,UPI,ICICI,success,,4691,2024-02-28 00:05:00
1500,1692,UPI,SBI,success,,4049,2024-02-18 00:05:00
1501,1693,Wallet,SBI,success,,4257,2024-01-23 00:09:00
1502,1694,UPI,Axis,success,,5135,2024-02-17 00:05:00
1503,1695,Wallet,Axis,success,,2222,2024-02-18 00:05:00
1504,1696,UPI,SBI,success,,2533,2024-02-24 00:01:00
1505,1697,Card,SBI,success,,3158,2024-02-26 00:03:00
1506,1698,UPI,ICICI,success,,2457,2024-02-16 00:01:00
1507,1699,UPI,Axis,success,,2005,2024-02-14 00:06:00
1508,1700,UPI,ICICI,success,,2684,2024-02-18 00:02:00
1509,1701,Card,Axis,success,,775,2024-02-09 00:05:00
1510,1702,UPI,ICICI,success,,5909,2024-01-26 00:09:00
1511,1703,UPI,SBI,success,,1242,2024-01-09 00:06:00
1512,1705,Card,ICICI,success,,655,2024-02-18 00:07:00
1513,1706,Wallet,Axis,success,,2728,2024-02-21 00:09:00
1514,1708,Wallet,HDFC,success,,5646,2024-01-26 00:06:00
1515,1709,Card,ICICI,failed,timeout,2525,2024-02-21 00:07:00
1516,1710,UPI,SBI,success,,2287,2024-01-12 00:03:00
1517,1711,UPI,Axis,success,,2436,2024-02-02 00:04:00
1518,1712,UPI,ICICI,success,,5215,2024-02-14 00:03:00
1519,1713,Card,HDFC,failed,network,2579,2024-01-07 00:06:00
1520,1714,UPI,ICICI,success,,2053,2024-02-24 00:05:00
1521,1715,Wallet,Axis,success,,2953,2024-01-16 00:01:00
1522,1716,UPI,SBI,success,,4623,2024-01-26 00:07:00
1523,1717,UPI,Axis,success,,4388,2024-01-25 00:02:00
1524,1718,Card,SBI,success,,4381,2024-02-25 00:05:00
1525,1719,UPI,HDFC,success,,3842,2024-02-04 00:09:00
1526,1720,Card,HDFC,success,,1939,2024-02-12 00:04:00
1527,1721,Card,SBI,success,,4042,2024-01-29 00:06:00
1528,1723,UPI,HDFC,success,,4027,2024-02-11 00:04:00
1529,1724,Wallet,Axis,success,,2856,2024-01-28 00:07:00
1530,1725,UPI,HDFC,failed,insufficient_funds,3397,2024-01-16 00:09:00
1531,1726,UPI,ICICI,failed,network,5719,2024-01-19 00:06:00
1532,1727,Card,Axis,success,,4454,2024-02-09 00:03:00
1533,1728,Wallet,HDFC,success,,1264,2024-01-06 00:08:00
1534,1729,Wallet,Axis,success,,586,2024-01-27 00:09:00
1535,1730,Card,SBI,success,,3849,2024-01-03 00:01:00
1536,1731,Card,HDFC,success,,2645,2024-02-03 00:08:00
1537,1732,Card,HDFC,success,,3542,2024-01-17 00:06:00
1538,1733,Card,HDFC,success,,1987,2024-02-01 00:01:00
1539,1735,Card,HDFC,success,,4518,2024-02-04 00:09:00
1540,1736,Wallet,HDFC,success,,4140,2024-02-04 00:01:00
1541,1737,UPI,Axis,failed,network,5661,2024-02-01 00:08:00
1542,1738,UPI,HDFC,success,,3043,2024-02-22 00:01:00
1543,1739,UPI,SBI,success,,4811,2024-02-29 00:08:00
1544,1740,Card,ICICI,success,,5583,2024-01-15 00:02:00
1545,1741,Card,SBI,success,,980,2024-02-06 00:02:00
1546,1743,Wallet,Axis,success,,4529,2024-01-21 00:08:00
1547,1744,UPI,Axis,success,,4918,2024-01-14 00:04:00
1548,1745,Card,ICICI,success,,1569,2024-01-23 00:07:00
1549,1746,Card,ICICI,success,,1138,2024-02-24 00:05:00
1550,1747,UPI,SBI,failed,timeout,5096,2024-01-07 00:02:00
1551,1749,Card,HDFC,success,,1409,2024-01-14 00:02:00
1552,1750,UPI,Axis,success,,4159,2024-01-19 00:08:00
1553,1751,Wallet,SBI,success,,2199,2024-02-12 00:03:00
1554,1753,UPI,Axis,success,,1975,2024-01-08 00:08:00
1555,1754,Card,Axis,success,,2415,2024-01-04 00:03:00
1556,1755,UPI,HDFC,success,,3619,2024-01-06 00:05:00
1557,1756,UPI,ICICI,success,,2791,2024-02-29 00:03:00
1558,1757,UPI,Axis,success,,1131,2024-02-06 00:01:00
1559,1758,Card,Axis,success,,1275,2024-01-10 00:09:00
1560,1760,Card,ICICI,success,,4571,2024-02-29 00:05:00
1561,1761,Card,ICICI,success,,2571,2024-02-18 00:03:00
1562,1762,Card,HDFC,success,,1120,2024-02-29 00:04:00
1563,1763,Card,HDFC,success,,5210,2024-01-14 00:06:00
1564,1764,UPI,ICICI,success,,1685,2024-01-13 00:08:00
1565,1765,UPI,ICICI,success,,4676,2024-02-07 00:02:00
1566,1766,Wallet,SBI,success,,3203,2024-02-17 00:02:00
1567,1767,Wallet,HDFC,success,,1374,2024-02-11 00:03:00
1568,1769,Card,ICICI,failed,network,5687,2024-01-07 00:06:00
1569,1772,Card,ICICI,failed,insufficient_funds,1226,2024-01-11 00:09:00
1570,1773,UPI,SBI,success,,4016,2024-01-06 00:09:00
1571,1774,UPI,SBI,success,,3384,2024-02-05 00:09:00
1572,1775,UPI,Axis,success,,720,2024-01-11 00:09:00
1573,1776,UPI,HDFC,success,,1728,2024-02-24 00:06:00
1574,1777,UPI,SBI,failed,network,2016,2024-02-03 00:03:00
1575,1778,UPI,HDFC,success,,982,2024-01-30 00:05:00
1576,1779,Wallet,ICICI,success,,3120,2024-01-09 00:06:00
1577,1781,Wallet,ICICI,success,,5253,2024-02-15 00:09:00
1578,1782,UPI,ICICI,success,,2032,2024-02-06 00:09:00
1579,1783,Wallet,SBI,success,,514,2024-02-29 00:03:00
1580,1784,UPI,ICICI,success,,5458,2024-01-18 00:07:00
1581,1785,Card,HDFC,failed,bank_decline,5352,2024-02-18 00:09:00
1582,1786,UPI,ICICI,failed,timeout,5794,2024-01-29 00:03:00
1583,1787,UPI,HDFC,success,,4282,2024-01-21 00:05:00
1584,1788,Wallet,SBI,success,,2236,2024-01-14 00:01:00
1585,1789,UPI,SBI,failed,network,1134,2024-01-16 00:09:00
1586,1791,UPI,Axis,success,,1802,2024-02-22 00:01:00
1587,1792,Wallet,SBI,success,,2183,2024-01-31 00:04:00
1588,1793,Card,SBI,success,,1056,2024-02-28 00:04:00
1589,1794,UPI,SBI,success,,4714,2024-02-20 00:08:00
1590,1795,Card,HDFC,success,,791,2024-02-26 00:05:00
1591,1796,Card,Axis,success,,2428,2024-01-11 00:03:00
1592,1797,UPI,SBI,success,,1950,2024-02-01 00:01:00
1593,1798,UPI,ICICI,success,,2880,2024-01-26 00:01:00
1594,1799,Card,ICICI,success,,5040,2024-02-02 00:04:00
1595,1800,Wallet,HDFC,failed,timeout,1417,2024-02-29 00:07:00
1596,1801,Card,SBI,success,,3192,2024-02-06 00:08:00
1597,1802,Card,SBI,success,,1111,2024-01-11 00:01:00
1598,1803,Card,SBI,success,,5422,2024-01-20 00:08:00
1599,1805,Wallet,SBI,failed,bank_decline,5584,2024-02-03 00:05:00
1600,1806,Card,HDFC,success,,3936,2024-02-29 00:06:00
1601,1807,UPI,Axis,success,,1727,2024-02-02 00:08:00
1602,1808,UPI,Axis,success,,2070,2024-02-27 00:01:00
1603,1809,Wallet,HDFC,success,,3780,2024-02-12 00:01:00
1604,1811,Card,SBI,success,,837,2024-02-23 00:08:00
1605,1812,Card,Axis,failed,network,5922,2024-01-08 00:08:00
1606,1813,UPI,HDFC,success,,5722,2024-02-27 00:04:00
1607,1814,UPI,SBI,success,,572,2024-02-19 00:05:00
1608,1815,UPI,SBI,failed,timeout,5697,2024-02-29 00:09:00
1609,1816,Wallet,Axis,success,,2025,2024-01-11 00:02:00
1610,1817,UPI,ICICI,success,,4317,2024-01-02 00:01:00
1611,1818,Card,HDFC,failed,bank_decline,2086,2024-01-22 00:07:00
1612,1820,Card,Axis,success,,5504,2024-02-11 00:04:00
1613,1821,Card,ICICI,success,,1686,2024-01-25 00:07:00
1614,1822,UPI,ICICI,success,,2819,2024-02-21 00:03:00
1615,1823,UPI,HDFC,success,,3830,2024-02-13 00:04:00
1616,1824,Wallet,Axis,failed,timeout,2882,2024-02-19 00:08:00
1617,1825,Card,ICICI,failed,network,1554,2024-01-15 00:01:00
1618,1827,UPI,ICICI,failed,network,817,2024-02-02 00:07:00
1619,1828,Card,ICICI,success,,1684,2024-02-01 00:07:00
1620,1829,Card,SBI,success,,4429,2024-01-06 00:06:00
1621,1830,Card,Axis,success,,4072,2024-02-12 00:01:00
1622,1831,Card,ICICI,success,,3229,2024-01-01 00:04:00
1623,1832,Card,SBI,success,,920,2024-02-07 00:08:00
1624,1833,Wallet,HDFC,success,,4630,2024-02-09 00:02:00
1625,1834,UPI,Axis,success,,2619,2024-02-07 00:02:00
1626,1835,Wallet,Axis,success,,5282,2024-01-20 00:05:00
1627,1836,UPI,SBI,success,,1878,2024-02-13 00:01:00
1628,1837,Card,SBI,success,,2918,2024-02-19 00:08:00
1629,1838,UPI,SBI,success,,2677,2024-01-05 00:04:00
1630,1839,Card,ICICI,success,,4008,2024-02-06 00:06:00
1631,1840,UPI,Axis,success,,4157,2024-02-09 00:06:00
1632,1841,UPI,HDFC,success,,5536,2024-02-20 00:04:00
1633,1842,UPI,ICICI,success,,831,2024-01-02 00:05:00
1634,1843,UPI,ICICI,success,,3930,2024-01-14 00:06:00
1635,1844,UPI,SBI,success,,685,2024-01-17 00:01:00
1636,1845,Card,ICICI,success,,1419,2024-02-19 00:06:00
1637,1846,UPI,SBI,success,,4579,2024-01-18 00:07:00
1638,1847,UPI,HDFC,success,,777,2024-01-17 00:06:00
1639,1848,UPI,Axis,success,,3657,2024-02-09 00:04:00
1640,1849,UPI,HDFC,success,,5239,2024-01-31 00:06:00
1641,1850,UPI,SBI,success,,5317,2024-02-25 00:02:00
1642,1851,UPI,HDFC,success,,3793,2024-02-11 00:01:00
1643,1852,Wallet,ICICI,failed,network,2657,2024-01-31 00:06:00
1644,1853,Card,ICICI,success,,2516,2024-02-05 00:01:00
1645,1854,Wallet,SBI,success,,2569,2024-01-19 00:04:00
1646,1855,Wallet,HDFC,success,,4143,2024-02-01 00:06:00
1647,1856,UPI,ICICI,success,,3385,2024-01-17 00:06:00
1648,1857,UPI,ICICI,success,,985,2024-01-24 00:08:00
1649,1858,Card,HDFC,success,,3425,2024-02-14 00:01:00
1650,1859,Wallet,Axis,success,,4579,2024-02-09 00:01:00
1651,1860,Card,ICICI,success,,3545,2024-01-04 00:08:00
1652,1861,Card,Axis,success,,871,2024-01-05 00:05:00
1653,1862,Card,HDFC,success,,1697,2024-02-21 00:05:00
1654,1863,UPI,ICICI,success,,2682,2024-02-22 00:03:00
1655,1864,UPI,HDFC,success,,4875,2024-02-16 00:09:00
1656,1865,UPI,SBI,success,,5755,2024-02-28 00:08:00
1657,1866,UPI,ICICI,success,,767,2024-02-21 00:08:00
1658,1867,UPI,Axis,failed,timeout,4989,2024-02-10 00:03:00
1659,1868,UPI,ICICI,success,,4990,2024-01-01 00:09:00
1660,1869,UPI,HDFC,success,,3801,2024-01-26 00:05:00
1661,1870,UPI,SBI,success,,4106,2024-02-11 00:01:00
1662,1871,Wallet,ICICI,success,,777,2024-01-03 00:02:00
1663,1872,Card,HDFC,success,,2569,2024-01-23 00:07:00
1664,1873,UPI,SBI,failed,timeout,2332,2024-01-13 00:01:00
1665,1874,Card,HDFC,success,,2603,2024-01-22 00:02:00
1666,1875,UPI,HDFC,success,,1647,2024-01-31 00:05:00
1667,1877,Wallet,SBI,success,,1795,2024-01-30 00:05:00
1668,1878,Card,HDFC,success,,1157,2024-02-15 00:06:00
1669,1879,Card,ICICI,success,,2944,2024-01-12 00:06:00
1670,1880,Card,ICICI,success,,521,2024-01-22 00:09:00
1671,1881,Wallet,Axis,success,,4586,2024-02-12 00:07:00
1672,1882,Card,SBI,success,,4153,2024-01-15 00:08:00
1673,1883,UPI,ICICI,success,,1378,2024-01-30 00:05:00
1674,1884,Card,SBI,failed,timeout,1541,2024-02-29 00:09:00
1675,1885,UPI,HDFC,success,,4832,2024-01-24 00:02:00
1676,1886,UPI,SBI,success,,5299,2024-02-18 00:07:00
1677,1887,UPI,Axis,success,,4308,2024-01-25 00:02:00
1678,1888,Card,ICICI,failed,bank_decline,5913,2024-02-22 00:08:00
1679,1889,UPI,ICICI,success,,3622,2024-02-27 00:05:00
1680,1890,Card,SBI,failed,timeout,4361,2024-01-02 00:08:00
1681,1891,Wallet,Axis,success,,2388,2024-01-01 00:05:00
1682,1892,UPI,Axis,success,,3561,2024-01-20 00:03:00
1683,1893,Wallet,ICICI,success,,1119,2024-02-14 00:03:00
1684,1894,UPI,SBI,success,,2935,2024-02-13 00:06:00
1685,1896,Wallet,Axis,success,,5565,2024-01-08 00:07:00
1686,1897,UPI,Axis,success,,4627,2024-01-19 00:07:00
1687,1898,Card,ICICI,success,,5381,2024-01-31 00:03:00
1688,1899,UPI,Axis,success,,1209,2024-01-15 00:02:00
1689,1900,Card,Axis,success,,3795,2024-02-11 00:05:00
1690,1901,Card,SBI,success,,781,2024-02-21 00:03:00
1691,1902,UPI,ICICI,failed,bank_decline,2822,2024-01-02 00:07:00
1692,1903,UPI,ICICI,success,,5433,2024-01-02 00:03:00
1693,1905,Card,SBI,success,,3783,2024-02-27 00:08:00
