cart_id,user_id,product_id,quantity,cart_value,added_at
4553,1299,149,2,7998,2024-02-24
4554,1960,433,1,3999,2024-01-14
4555,40,447,2,7998,2024-01-30
4556,174,261,1,2499,2024-02-20
4557,1523,487,1,3999,2024-01-09
4558,1645,160,1,1499,2024-01-13
4559,643,466,1,1499,2024-01-12
4560,666,444,1,999,2024-01-02
4561,1381,346,2,998,2024-02-07
4562,584,346,2,4998,2024-01-21
4563,326,319,2,998,2024-01-29
4564,1541,457,1,2499,2024-01-20
4565,725,492,2,2998,2024-02-19
4566,283,279,2,2998,2024-01-09
4567,1196,437,2,4998,2024-01-15
4568,1318,441,2,1998,2024-02-22
4569,1480,167,2,7998,2024-02-02
4570,214,260,2,7998,2024-02-22
4571,89,199,2,998,2024-01-07
4572,1607,414,1,1499,2024-01-03
4573,1870,368,2,7998,2024-01-23
4574,384,178,1,1499,2024-01-22
4575,1193,288,1,1499,2024-02-08
4576,826,196,2,2998,2024-01-13
4577,1949,403,2,7998,2024-01-09
4578,435,453,1,3999,2024-02-03
4579,1734,265,1,3999,2024-01-12
4580,608,153,2,4998,2024-02-03
4581,319,258,2,7998,2024-02-14
4582,19,148,1,1499,2024-02-02
4583,667,249,2,2998,2024-02-28
4584,1118,323,2,998,2024-02-19
4585,1394,292,1,999,2024-02-04
4586,1077,147,1,2499,2024-01-28
4587,865,191,1,499,2024-02-08
4588,997,204,1,2499,2024-01-03
4589,429,380,2,4998,2024-02-16
4590,1547,120,2,2998,2024-01-12
4591,888,381,1,1499,2024-02-12
4592,105,459,2,2998,2024-01-13
4593,1546,228,1,1499,2024-02-25
4594,733,172,2,998,2024-01-03
4595,342,273,2,1998,2024-01-18
4596,20,340,2,1998,2024-02-16
4597,1683,360,1,499,2024-01-26
4598,856,267,1,999,2024-01-10
4599,988,244,1,3999,2024-02-21
4600,255,152,1,3999,2024-01-04
4601,642,320,2,7998,2024-02-06
4602,424,207,1,1499,2024-01-12
4603,1271,438,2,7998,2024-02-22
4604,146,459,1,2499,2024-02-20
4605,1106,384,1,2499,2024-01-16
4606,514,470,2,998,2024-01-17
4607,1839,175,2,4998,2024-02-09
4608,1457,235,1,499,2024-01-31
4609,375,206,2,1998,2024-01-26
4610,760,142,1,2499,2024-01-02
4611,919,322,2,4998,2024-01-29
4612,47,242,1,499,2024-02-29
4613,500,261,1,2499,2024-01-30
4614,507,189,1,499,2024-02-17
4615,1615,481,2,4998,2024-02-16
4616,1148,452,1,1499,2024-01-11
4617,345,327,2,1998,2024-02-06
4618,429,376,1,2499,2024-02-03
4619,1618,246,1,999,2024-02-23
4620,789,195,1,2499,2024-01-07
4621,1455,100,1,2499,2024-02-08
4622,1056,278,1,1499,2024-01-29
4623,787,260,1,3999,2024-02-02
4624,1170,125,1,3999,2024-02-26
4625,1816,409,1,999,2024-02-18
4626,943,144,2,1998,2024-02-25
4627,618,254,2,2998,2024-01-27
4628,670,406,2,998,2024-01-16
4629,1117,127,2,1998,2024-01-17
4630,246,311,2,7998,2024-01-11
4631,1365,107,2,2998,2024-01-14
4632,1685,445,1,499,2024-01-13
4633,304,104,1,1499,2024-02-04
4634,450,110,2,7998,2024-01-26
4635,941,440,2,2998,2024-02-21
4636,1153,299,1,2499,2024-01-25
4637,534,253,1,3999,2024-02-09
4638,568,221,2,998,2024-02-13
4639,424,287,1,1499,2024-02-12
4640,38,401,1,3999,2024-02-28
4641,531,239,2,7998,2024-01-12
4642,1939,334,2,998,2024-02-16
4643,1730,112,2,7998,2024-02-22
4644,605,301,1,499,2024-01-04
4645,1906,471,2,7998,2024-02-11
4646,882,448,1,1499,2024-02-17
4647,215,363,2,998,2024-02-10
4648,1711,201,2,998,2024-02-18
4649,1850,292,2,7998,2024-01-27
4650,953,492,2,4998,2024-02-23
4651,256,231,1,499,2024-02-14
4652,1530,452,2,4998,2024-01-08
4653,1790,410,2,1998,2024-02-24
4654,1456,461,2,2998,2024-01-08
4655,1499,312,2,4998,2024-01-29
4656,557,478,2,2998,2024-01-03
4657,215,426,2,998,2024-01-21
4658,1244,154,1,1499,2024-01-31
4659,1528,195,2,4998,2024-01-13
4660,1052,412,2,998,2024-01-31
4661,316,284,2,4998,2024-01-17
4662,773,255,1,499,2024-02-17
4663,914,253,1,2499,2024-02-01
4664,990,200,1,499,2024-01-24
4665,1957,453,2,4998,2024-01-02
4666,1232,172,2,1998,2024-02-11
4667,989,425,2,4998,2024-01-03
4668,990,121,1,2499,2024-01-26
4669,1817,300,2,1998,2024-01-02
4670,1446,272,1,1499,2024-02-02
4671,1533,242,2,998,2024-02-03
4672,1665,451,1,2499,2024-01-26
4673,1192,245,2,2998,2024-02-03
4674,951,366,1,3999,2024-02-07
4675,743,452,2,2998,2024-01-14
4676,863,487,1,3999,2024-01-31
4677,1191,133,2,998,2024-01-20
4678,1631,403,2,7998,2024-01-10
4679,588,182,1,999,2024-01-20
4680,921,147,1,999,2024-02-02
4681,1271,431,2,2998,2024-02-27
4682,1431,395,1,999,2024-02-14
4683,683,286,1,999,2024-02-17
4684,1405,396,2,2998,2024-02-29
4685,1328,466,2,4998,2024-01-02
4686,1244,419,1,499,2024-02-15
4687,1505,303,1,3999,2024-02-20
4688,294,148,1,1499,2024-01-12
4689,858,217,2,1998,2024-01-16
4690,792,282,2,7998,2024-01-09
4691,254,191,2,4998,2024-01-11
4692,1157,370,2,998,2024-01-21
4693,748,231,2,998,2024-01-12
4694,444,235,2,1998,2024-01-04
4695,913,482,1,2499,2024-01-26
4696,1189,415,1,499,2024-01-19
4697,271,226,1,3999,2024-02-11
4698,1730,445,2,7998,2024-02-16
4699,994,486,1,999,2024-01-17
4700,1812,330,2,4998,2024-02-28
4701,670,490,1,3999,2024-02-13
4702,912,434,2,998,2024-01-01
4703,1580,311,1,3999,2024-02-17
4704,1723,479,2,998,2024-02-27
4705,1156,323,2,4998,2024-01-08
4706,159,109,2,1998,2024-02-27
4707,1946,179,1,999,2024-01-30
4708,759,211,1,999,2024-02-26
4709,1321,381,1,1499,2024-02-20
4710,507,377,1,999,2024-02-10
4711,1612,498,2,1998,2024-01-24
4712,386,157,2,998,2024-02-12
4713,1544,351,1,2499,2024-01-17
4714,1102,415,2,4998,2024-02-23
4715,1944,431,2,7998,2024-01-30
4716,1643,266,1,999,2024-02-10
4717,1064,486,2,4998,2024-02-21
4718,617,280,1,2499,2024-02-12
4719,665,101,1,2499,2024-01-09
4720,318,295,1,2499,2024-01-02
4721,1594,481,2,998,2024-01-26
4722,1351,158,1,999,2024-02-01
4723,1440,156,1,2499,2024-01-27
4724,1909,299,1,499,2024-02-10
4725,1623,207,2,2998,2024-01-11
4726,174,239,2,7998,2024-01-01
4727,359,300,2,998,2024-02-21
4728,1690,174,2,7998,2024-02-06
4729,810,336,2,7998,2024-01-18
4730,1031,100,2,2998,2024-02-23
4731,568,454,1,1499,2024-01-08
4732,943,153,2,2998,2024-01-27
4733,434,347,2,998,2024-01-18
4734,429,398,1,1499,2024-01-09
4735,1604,498,1,2499,2024-01-02
4736,1324,106,2,998,2024-01-17
4737,1945,339,2,1998,2024-01-11
4738,308,361,2,2998,2024-02-15
4739,1682,375,1,499,2024-01-06
4740,1415,443,1,1499,2024-01-05
4741,278,137,1,3999,2024-01-12
4742,1796,289,1,2499,2024-02-13
4743,1181,431,1,3999,2024-02-11
4744,1752,358,2,2998,2024-02-04
4745,374,255,2,998,2024-02-20
4746,168,111,2,4998,2024-01-24
4747,1460,346,2,7998,2024-01-30
4748,370,435,2,4998,2024-02-21
4749,828,271,1,2499,2024-01-17
4750,998,114,1,1499,2024-02-16
4751,1193,473,1,2499,2024-02-05
4752,1996,410,1,999,2024-01-06
4753,585,194,2,1998,2024-02-01
4754,1807,344,2,7998,2024-02-03
4755,1536,437,1,3999,2024-02-13
4756,379,361,2,998,2024-01-16
4757,77,163,1,1499,2024-01-07
4758,569,308,2,7998,2024-02-01
4759,1886,314,2,998,2024-01-17
4760,99,134,2,7998,2024-02-01
4761,163,110,1,499,2024-01-14
4762,1882,378,2,2998,2024-01-26
4763,1299,412,2,2998,2024-01-09
4764,917,180,1,3999,2024-01-13
4765,981,169,2,1998,2024-02-19
4766,397,469,1,2499,2024-01-25
4767,789,264,2,7998,2024-01-12
4768,344,162,2,998,2024-02-14
4769,1050,179,1,1499,2024-01-16
4770,1004,128,2,7998,2024-02-18
4771,1080,269,1,1499,2024-01-30
4772,543,255,1,3999,2024-02-21
4773,1054,499,2,2998,2024-01-21
4774,536,205,2,1998,2024-01-24
4775,608,373,1,499,2024-02-12
4776,1182,340,2,7998,2024-02-28
4777,1145,429,1,1499,2024-01-05
4778,154,328,1,3999,2024-02-16
4779,870,252,1,499,2024-02-02
4780,1106,455,2,7998,2024-02-18
4781,1385,403,2,4998,2024-01-31
4782,1334,442,1,1499,2024-02-19
4783,881,277,2,998,2024-01-09
4784,1916,118,1,999,2024-02-18
4785,332,430,1,2499,2024-02-04
4786,1301,140,1,3999,2024-01-08
4787,407,360,2,7998,2024-01-11
4788,126,361,2,4998,2024-01-17
4789,1308,486,1,999,2024-01-16
4790,1660,400,1,999,2024-01-20
4791,593,329,1,3999,2024-01-27
4792,1871,174,1,3999,2024-02-25
4793,1815,288,2,1998,2024-01-14
4794,443,211,1,999,2024-01-22
4795,1205,462,1,999,2024-02-23
4796,1845,333,2,7998,2024-02-18
4797,162,275,2,2998,2024-01-07
4798,1500,465,1,2499,2024-01-11
4799,1860,147,2,1998,2024-01-17
4800,1385,276,1,3999,2024-01-13
4801,1548,315,1,499,2024-02-20
4802,130,331,1,3999,2024-01-17
4803,281,487,2,2998,2024-01-11
4804,1880,148,2,2998,2024-02-25
4805,863,197,2,1998,2024-01-04
4806,1661,399,1,2499,2024-01-16
4807,1476,384,1,3999,2024-01-31
4808,1708,381,1,2499,2024-01-21
4809,1954,310,2,998,2024-02-02
4810,1158,226,2,4998,2024-01-13
4811,1887,416,1,2499,2024-02-18
4812,1575,395,2,1998,2024-01-29
4813,895,201,2,998,2024-01-15
4814,690,118,1,1499,2024-01-10
4815,1816,309,2,4998,2024-02-02
4816,473,241,2,998,2024-01-15
4817,5,390,2,998,2024-02-28
4818,1590,437,1,1499,2024-02-12
4819,1846,447,1,999,2024-02-28
4820,778,246,2,998,2024-01-13
4821,82,188,1,1499,2024-02-29
4822,221,434,2,7998,2024-02-04
4823,843,339,2,998,2024-02-23
4824,753,468,2,7998,2024-01-21
4825,1630,486,1,3999,2024-01-30
4826,875,442,2,998,2024-02-17
4827,69,336,2,2998,2024-02-15
4828,1542,239,1,3999,2024-02-12
4829,1742,195,2,1998,2024-02-11
4830,1552,281,1,2499,2024-02-14
4831,1596,447,1,3999,2024-01-07
4832,142,325,2,7998,2024-02-18
4833,801,292,1,2499,2024-01-24
4834,504,237,1,1499,2024-01-16
4835,1381,469,1,999,2024-01-05
4836,965,382,2,1998,2024-01-06
4837,1960,175,1,3999,2024-01-02
4838,1230,455,1,499,2024-02-26
4839,40,344,1,499,2024-01-03
4840,1545,452,2,7998,2024-02-22
4841,1627,423,2,998,2024-01-10
4842,500,247,1,999,2024-01-24
4843,707,469,1,999,2024-02-17
4844,1226,244,1,2499,2024-02-02
4845,1072,215,1,999,2024-01-20
4846,1995,401,2,2998,2024-02-22
4847,994,433,2,1998,2024-01-22
4848,1473,109,2,7998,2024-02-01
4849,510,220,1,499,2024-01-30
4850,1290,247,1,499,2024-01-03
4851,245,326,1,999,2024-01-04
4852,262,318,2,1998,2024-02-20
4853,1992,417,2,998,2024-01-04
4854,1342,178,2,998,2024-02-08
4855,543,445,1,999,2024-01-31
4856,1798,239,1,1499,2024-02-26
4857,1375,123,1,1499,2024-01-09
4858,34,408,2,998,2024-01-30
4859,488,327,1,2499,2024-02-22
4860,1781,388,1,1499,2024-01-29
4861,1373,424,2,7998,2024-02-23
4862,1859,428,2,998,2024-01-25
4863,1470,459,2,2998,2024-02-21
4864,470,199,2,1998,2024-02-08
4865,780,188,1,2499,2024-02-04
4866,294,106,2,1998,2024-01-25
4867,211,453,1,999,2024-02-26
4868,1159,270,1,2499,2024-02-27
4869,1600,362,2,998,2024-02-06
4870,983,450,2,1998,2024-02-05
4871,887,471,1,499,2024-01-11
4872,888,416,2,998,2024-01-26
4873,379,131,2,998,2024-02-11
4874,1783,312,2,1998,2024-02-15
4875,333,158,1,499,2024-01-25
4876,1412,434,1,999,2024-01-21
4877,277,129,2,998,2024-02-18
4878,590,359,2,7998,2024-01-02
4879,1700,133,1,999,2024-01-10
4880,498,236,2,7998,2024-02-08
4881,1415,415,2,998,2024-02-04
4882,77,321,1,999,2024-02-02
4883,419,214,1,2499,2024-02-10
4884,1405,282,1,3999,2024-01-31
4885,689,346,1,1499,2024-01-04
4886,609,128,2,2998,2024-01-03
4887,1401,409,1,2499,2024-01-05
4888,1163,278,1,2499,2024-01-17
4889,1267,476,1,1499,2024-02-18
4890,1895,377,2,1998,2024-01-13
4891,1881,375,1,499,2024-02-28
4892,494,392,2,1998,2024-01-01
4893,359,227,1,1499,2024-02-14
4894,251,332,2,7998,2024-02-08
4895,792,406,2,7998,2024-02-13
4896,278,172,1,499,2024-01-23
4897,171,472,1,499,2024-02-10
4898,1203,313,1,1499,2024-02-22
4899,1520,307,1,1499,2024-02-19
4900,689,421,1,499,2024-01-25
4901,1402,161,1,3999,2024-02-21
4902,494,351,1,2499,2024-02-22
4903,376,143,1,2499,2024-01-31
4904,278,469,2,4998,2024-01-13
4905,335,378,1,3999,2024-01-01
4906,1042,448,1,999,2024-02-03
4907,300,110,1,999,2024-01-29
4908,109,281,1,3999,2024-01-31
4909,1056,282,2,1998,2024-01-08
4910,1466,160,1,2499,2024-01-02
4911,1080,279,1,3999,2024-01-12
4912,1764,222,2,998,2024-02-25
4913,1098,121,2,7998,2024-02-02
4914,1545,102,2,2998,2024-01-30
4915,447,338,1,2499,2024-02-10
4916,492,303,1,2499,2024-02-26
4917,601,420,1,1499,2024-01-27
4918,889,345,1,2499,2024-01-25
4919,132,285,2,2998,2024-02-07
4920,806,270,2,2998,2024-02-19
4921,1262,445,2,4998,2024-02-02
4922,1380,160,2,7998,2024-02-07
4923,250,448,2,2998,2024-02-21
4924,1066,152,2,998,2024-01-16
4925,997,260,1,1499,2024-02-25
4926,231,323,1,499,2024-02-28
4927,1927,124,1,3999,2024-02-01
4928,1706,405,1,1499,2024-01-24
4929,1910,402,1,1499,2024-01-02
4930,828,221,2,2998,2024-01-02
4931,1114,285,2,998,2024-01-20
4932,404,455,2,7998,2024-02-26
4933,191,165,1,2499,2024-01-27
4934,1916,306,2,1998,2024-01-22
4935,1405,368,1,1499,2024-02-08
4936,1903,114,1,1499,2024-02-17
4937,1813,105,2,2998,2024-01-19
4938,127,352,2,4998,2024-01-07
4939,1669,184,1,3999,2024-01-03
4940,377,141,1,499,2024-02-19
4941,798,317,2,4998,2024-02-29
4942,575,262,1,3999,2024-02-03
4943,240,336,1,999,2024-02-10
4944,1467,181,2,7998,2024-01-23
4945,1062,361,1,3999,2024-01-05
4946,1700,177,2,998,2024-02-12
4947,1574,398,2,7998,2024-01-03
4948,279,247,2,7998,2024-01-24
4949,1175,208,1,1499,2024-01-27
4950,570,147,1,499,2024-02-03
4951,688,254,1,3999,2024-02-20
4952,755,175,1,3999,2024-02-12
4953,1414,228,1,1499,2024-01-21
4954,363,218,2,998,2024-01-12
4955,174,369,1,999,2024-02-01
4956,855,422,1,499,2024-02-16
4957,1167,109,2,4998,2024-02-18
4958,257,322,2,7998,2024-01-22
4959,100,429,2,4998,2024-02-03
4960,487,164,1,2499,2024-01-23
4961,1372,277,1,999,2024-02-24
4962,1738,276,1,3999,2024-01-01
4963,545,131,2,998,2024-01-04
4964,1390,438,2,2998,2024-01-17
4965,1176,164,1,3999,2024-01-26
4966,582,125,1,2499,2024-01-31
4967,654,296,2,4998,2024-02-08
4968,246,329,1,3999,2024-02-06
4969,96,164,2,1998,2024-02-09
4970,339,340,1,499,2024-02-02
4971,1478,495,2,2998,2024-01-28
4972,1108,391,2,1998,2024-01-10
4973,1497,251,1,499,2024-02-05
4974,125,410,1,3999,2024-02-15
4975,340,282,2,1998,2024-01-09
4976,1190,188,1,1499,2024-01-26
4977,651,363,2,998,2024-02-18
4978,1533,288,1,3999,2024-02-15
4979,1471,126,1,499,2024-02-20
4980,672,350,2,2998,2024-02-03
4981,1437,290,1,3999,2024-01-14
4982,1310,227,1,2499,2024-02-10
4983,1437,415,2,4998,2024-01-26
4984,1110,243,1,999,2024-02-06
4985,139,411,1,3999,2024-01-31
4986,433,257,2,7998,2024-02-16
4987,980,328,2,1998,2024-02-07
4988,1129,480,2,998,2024-02-17
4989,78,131,1,999,2024-02-12
4990,731,178,2,7998,2024-01-28
4991,704,376,2,4998,2024-02-25
4992,378,155,2,998,2024-02-10
4993,1958,448,1,3999,2024-02-13
4994,1212,153,1,1499,2024-02-09
4995,708,119,1,2499,2024-02-25
4996,1415,301,1,2499,2024-01-17
4997,1886,322,2,1998,2024-02-27
4998,1610,228,2,7998,2024-01-12
4999,903,429,2,7998,2024-01-27
5000,1285,245,1,999,2024-01-01
5001,1988,468,2,7998,2024-02-09
5002,815,327,1,3999,2024-02-29
5003,1316,414,2,4998,2024-02-02
5004,143,483,1,499,2024-01-13
5005,1831,227,1,1499,2024-01-05
5006,1062,240,2,2998,2024-02-21
5007,1060,387,2,998,2024-02-06
5008,115,169,1,1499,2024-02-09
5009,514,260,1,499,2024-02-12
5010,1039,102,2,7998,2024-01-28
5011,1620,488,2,1998,2024-02-27
5012,311,469,1,3999,2024-01-24
5013,1790,111,2,1998,2024-01-20
5014,1250,388,1,499,2024-02-09
5015,845,126,1,3999,2024-02-11
5016,1212,468,2,998,2024-02-06
5017,25,480,2,4998,2024-01-20
5018,782,112,2,998,2024-01-23
5019,489,465,2,7998,2024-01-03
5020,1264,222,1,999,2024-01-05
5021,1782,302,1,2499,2024-01-15
5022,1417,353,2,7998,2024-02-15
5023,1201,302,2,7998,2024-02-22
5024,374,263,1,3999,2024-01-05
5025,675,460,1,2499,2024-02-03
5026,726,285,1,3999,2024-02-27
5027,1285,419,2,1998,2024-02-08
5028,236,221,1,3999,2024-02-28
5029,1893,278,1,1499,2024-02-27
5030,1486,231,2,998,2024-02-08
5031,657,399,1,1499,2024-02-25
5032,1534,117,2,1998,2024-02-15
5033,69,117,2,1998,2024-01-23
5034,973,105,1,499,2024-02-16
5035,1275,286,2,1998,2024-01-17
5036,566,290,1,999,2024-01-09
5037,687,142,2,7998,2024-01-04
5038,735,349,1,499,2024-01-30
5039,1713,296,1,1499,2024-02-17
5040,1354,302,1,3999,2024-01-14
5041,1520,364,1,3999,2024-01-30
5042,1021,366,1,1499,2024-01-31
5043,574,288,2,1998,2024-01-01
5044,1943,434,1,2499,2024-02-27
5045,349,372,2,4998,2024-01-27
5046,16,277,2,1998,2024-01-02
5047,209,189,2,7998,2024-02-14
5048,647,369,1,1499,2024-02-09
5049,1067,138,1,2499,2024-02-25
5050,974,219,2,7998,2024-02-26
5051,684,154,1,2499,2024-02-10
5052,1929,339,1,1499,2024-01-10
5053,839,364,1,3999,2024-01-24
5054,1998,290,2,998,2024-01-20
5055,1616,382,2,7998,2024-02-11
5056,1724,262,1,499,2024-02-24
5057,394,446,1,999,2024-01-16
5058,639,344,2,2998,2024-02-10
5059,380,415,1,2499,2024-02-07
5060,901,313,2,1998,2024-02-29
5061,1331,385,1,999,2024-02-23
5062,1031,189,2,7998,2024-02-13
5063,22,458,2,7998,2024-02-18
5064,536,479,1,499,2024-02-11
5065,382,266,2,998,2024-02-12
5066,360,279,2,1998,2024-02-10
5067,1322,203,2,1998,2024-01-18
5068,763,157,1,3999,2024-02-04
5069,1174,420,1,3999,2024-01-30
5070,1015,303,1,2499,2024-02-06
5071,163,225,2,2998,2024-01-05
5072,1140,444,1,2499,2024-02-06
5073,1207,256,2,2998,2024-01-11
5074,1782,354,1,999,2024-01-04
5075,1155,127,1,3999,2024-02-06
5076,1391,310,2,4998,2024-02-29
5077,1898,365,1,1499,2024-02-20
5078,1991,366,2,998,2024-01-11
5079,275,353,1,1499,2024-01-12
5080,426,287,2,2998,2024-02-18
5081,1533,129,1,3999,2024-02-16
5082,1966,404,1,2499,2024-01-28
5083,1352,287,2,1998,2024-02-24
5084,637,383,1,2499,2024-01-26
5085,727,375,2,1998,2024-02-03
5086,916,286,1,499,2024-02-25
5087,1825,495,1,3999,2024-01-01
5088,390,232,1,1499,2024-01-06
5089,271,129,2,4998,2024-02-02
5090,69,260,2,4998,2024-02-16
5091,974,237,1,999,2024-01-24
5092,457,446,2,4998,2024-02-03
5093,346,431,2,2998,2024-01-08
5094,1504,165,2,1998,2024-01-16
5095,1280,321,1,1499,2024-01-16
5096,1823,287,1,999,2024-01-16
5097,774,136,1,1499,2024-02-21
5098,1409,305,1,999,2024-02-20
5099,1171,470,1,3999,2024-02-03
5100,1551,469,2,4998,2024-01-20
5101,1826,491,1,1499,2024-01-14
5102,960,156,1,499,2024-02-27
5103,1363,166,1,3999,2024-02-28
5104,1201,127,1,3999,2024-01-26
5105,1995,241,1,1499,2024-01-02
5106,1106,238,1,1499,2024-01-19
5107,1710,331,1,499,2024-01-02
5108,1075,206,2,2998,2024-02-19
5109,1993,236,2,998,2024-01-26
5110,267,477,2,2998,2024-01-25
5111,1515,263,2,998,2024-02-18
5112,1540,246,2,1998,2024-01-19
5113,850,490,2,4998,2024-02-29
5114,492,372,1,2499,2024-02-15
5115,983,482,2,2998,2024-02-18
5116,1833,403,1,1499,2024-02-17
5117,997,278,2,4998,2024-02-20
5118,1472,186,1,2499,2024-01-17
5119,257,175,2,998,2024-01-30
5120,985,444,2,998,2024-01-12
5121,9,177,1,999,2024-02-26
5122,1959,157,2,1998,2024-01-21
5123,321,322,2,998,2024-02-05
5124,372,302,1,999,2024-02-09
5125,1809,490,2,7998,2024-01-28
5126,323,462,1,499,2024-02-02
5127,1367,161,1,999,2024-02-15
5128,1281,242,2,1998,2024-01-09
5129,920,166,2,2998,2024-01-18
5130,1997,225,2,2998,2024-01-24
5131,1914,408,2,2998,2024-02-01
5132,1172,244,1,2499,2024-01-23
5133,192,468,2,4998,2024-02-27
5134,916,302,2,4998,2024-01-12
5135,1148,352,2,998,2024-02-03
5136,1228,209,2,2998,2024-02-27
5137,1361,247,2,2998,2024-01-26
5138,85,226,1,499,2024-01-06
5139,936,484,1,2499,2024-01-05
5140,1496,451,2,1998,2024-01-23
5141,1694,220,1,3999,2024-02-19
5142,407,473,2,2998,2024-02-15
5143,1559,440,1,2499,2024-01-15
5144,1144,130,2,1998,2024-02-01
5145,1080,372,2,2998,2024-02-27
5146,1839,444,1,1499,2024-01-13
5147,401,140,1,3999,2024-02-10
5148,514,303,1,2499,2024-01-28
5149,362,471,1,499,2024-02-20
5150,1752,148,2,1998,2024-02-02
5151,33,189,1,999,2024-01-08
5152,1785,327,1,2499,2024-01-16
5153,749,410,2,1998,2024-02-24
5154,620,491,1,499,2024-02-08
5155,271,131,1,999,2024-02-01
5156,1824,278,2,4998,2024-01-16
5157,1386,445,1,499,2024-02-14
5158,674,296,1,3999,2024-01-13
5159,444,334,2,4998,2024-01-20
5160,1494,393,2,7998,2024-02-27
5161,1823,176,2,1998,2024-01-19
5162,1807,374,2,998,2024-01-11
5163,148,361,1,999,2024-01-27
5164,1642,221,1,2499,2024-01-16
5165,471,223,2,7998,2024-01-09
5166,543,474,2,7998,2024-01-13
5167,258,144,1,999,2024-01-19
5168,269,115,1,2499,2024-01-30
5169,352,448,1,999,2024-02-24
5170,369,309,2,2998,2024-02-28
5171,400,259,2,4998,2024-02-24
5172,783,384,2,4998,2024-02-11
5173,25,151,2,998,2024-02-08
5174,1536,180,2,2998,2024-01-17
5175,332,461,2,7998,2024-01-30
5176,540,467,2,1998,2024-01-29
5177,105,480,2,7998,2024-02-29
5178,780,424,2,4998,2024-02-11
5179,889,451,1,999,2024-01-02
5180,725,384,1,3999,2024-02-19
5181,1484,448,1,999,2024-02-17
5182,1523,486,2,7998,2024-01-03
5183,438,167,1,999,2024-01-20
5184,1210,143,2,7998,2024-01-01
5185,1393,380,2,7998,2024-01-05
5186,144,249,1,999,2024-02-02
5187,702,269,1,499,2024-02-08
5188,74,174,1,999,2024-01-23
5189,1016,107,1,3999,2024-01-18
5190,1930,271,2,2998,2024-01-04
5191,1524,224,1,2499,2024-02-10
5192,962,313,2,998,2024-02-02
5193,1115,382,2,1998,2024-01-26
5194,1076,238,2,4998,2024-01-22
5195,798,254,1,499,2024-01-30
5196,1633,234,2,2998,2024-01-26
5197,1040,479,2,4998,2024-01-01
5198,138,446,2,1998,2024-01-06
5199,655,284,2,2998,2024-01-17
5200,794,316,2,1998,2024-01-31
5201,189,266,2,4998,2024-02-17
5202,1016,406,2,1998,2024-02-20
5203,527,376,2,2998,2024-01-04
5204,1670,189,2,2998,2024-01-10
5205,1645,318,1,2499,2024-02-17
5206,129,278,1,2499,2024-02-22
5207,114,208,1,3999,2024-02-08
5208,1111,216,2,2998,2024-02-03
5209,226,372,2,7998,2024-01-22
5210,1699,497,2,1998,2024-02-21
5211,124,485,1,2499,2024-01-22
5212,1643,205,1,499,2024-01-07
5213,1881,383,1,999,2024-02-08
5214,129,489,1,3999,2024-02-06
5215,345,330,2,2998,2024-02-24
5216,294,246,2,4998,2024-01-15
5217,464,411,1,2499,2024-01-19
5218,751,120,2,1998,2024-01-10
5219,1577,375,1,999,2024-02-06
5220,1164,446,2,4998,2024-02-06
5221,1472,482,2,7998,2024-02-19
5222,1162,271,1,1499,2024-01-04
5223,1691,476,2,4998,2024-02-15
5224,504,130,1,2499,2024-02-19
5225,1959,108,1,999,2024-02-10
5226,1770,405,1,1499,2024-01-25
5227,455,436,1,2499,2024-01-28
5228,326,131,2,1998,2024-02-18
5229,1581,301,2,998,2024-02-13
5230,1803,279,1,2499,2024-01-18
5231,1790,296,2,998,2024-02-17
5232,792,304,2,2998,2024-02-25
5233,313,472,1,1499,2024-02-04
5234,552,126,1,2499,2024-01-19
5235,1881,101,1,3999,2024-02-11
5236,293,356,2,1998,2024-02-23
5237,1795,482,2,1998,2024-02-22
5238,964,363,1,3999,2024-01-20
5239,1604,493,1,499,2024-02-08
5240,377,168,2,2998,2024-02-02
5241,745,469,1,2499,2024-02-28
5242,897,293,1,999,2024-01-01
5243,1630,345,2,1998,2024-02-16
5244,719,403,2,4998,2024-01-01
5245,301,215,1,2499,2024-02-25
5246,1311,216,1,999,2024-02-10
5247,293,436,2,1998,2024-02-15
5248,114,224,1,999,2024-02-14
5249,1989,132,1,2499,2024-01-19
5250,1579,191,1,499,2024-02-17
5251,1109,350,1,999,2024-02-18
5252,1123,291,1,499,2024-01-09
5253,772,437,1,999,2024-01-14
5254,199,477,2,4998,2024-01-03
5255,634,122,1,3999,2024-01-30
5256,541,181,2,998,2024-02-10
5257,1892,302,2,7998,2024-02-21
5258,1635,142,1,999,2024-02-28
5259,1632,206,1,999,2024-01-01
5260,874,173,2,4998,2024-01-05
5261,512,493,2,7998,2024-01-23
5262,756,455,1,3999,2024-01-06
5263,1163,300,1,999,2024-01-20
5264,1522,461,1,1499,2024-02-15
5265,289,176,2,2998,2024-02-11
5266,1461,484,1,3999,2024-01-08
5267,1769,499,1,3999,2024-01-31
5268,1657,118,1,499,2024-01-15
5269,1553,431,2,1998,2024-01-26
5270,1676,232,2,2998,2024-02-27
5271,513,282,2,4998,2024-02-02
5272,1208,161,1,499,2024-02-17
5273,23,232,1,1499,2024-02-21
5274,1543,220,1,999,2024-02-08
5275,1358,234,2,1998,2024-02-01
5276,937,354,1,999,2024-02-23
5277,1516,463,2,2998,2024-01-01
5278,1589,433,1,999,2024-01-05
5279,1768,132,1,2499,2024-01-22
