session_id,user_id,session_start,traffic_source,pages_viewed
2451,1091,2024-02-11,organic,4
2452,859,2024-01-20,organic,2
2453,1747,2024-02-17,ads,4
2454,214,2024-01-18,organic,10
2455,1721,2024-01-13,ads,11
2456,449,2024-02-11,organic,2
2457,965,2024-01-06,organic,14
2458,1457,2024-01-10,ads,10
2459,1569,2024-02-06,organic,8
2460,1139,2024-01-29,referral,10
2461,787,2024-01-06,referral,5
2462,1444,2024-02-08,organic,13
2463,499,2024-01-11,organic,7
2464,710,2024-02-17,organic,11
2465,380,2024-01-25,organic,4
2466,1167,2024-02-13,ads,10
2467,740,2024-02-13,ads,6
2468,632,2024-01-30,organic,13
2469,1889,2024-02-24,organic,12
2470,1048,2024-01-20,organic,14
2471,539,2024-02-27,organic,10
2472,945,2024-02-06,ads,4
2473,1099,2024-01-16,ads,6
2474,753,2024-01-31,organic,1
2475,535,2024-01-29,organic,6
2476,673,2024-01-06,referral,6
2477,1065,2024-01-29,organic,2
2478,1774,2024-02-01,referral,12
2479,1775,2024-01-09,organic,10
2480,568,2024-02-06,referral,10
2481,1437,2024-02-22,ads,9
2482,415,2024-01-23,organic,6
2483,449,2024-01-16,ads,12
2484,610,2024-01-18,ads,11
2485,658,2024-01-19,organic,13
2486,1798,2024-02-13,organic,7
2487,436,2024-01-02,ads,2
2488,1576,2024-02-27,ads,2
2489,705,2024-01-10,ads,2
2490,239,2024-01-12,ads,10
2491,1066,2024-02-15,ads,13
2492,734,2024-01-18,ads,11
2493,1732,2024-01-19,ads,9
2494,800,2024-02-07,organic,3
2495,10,2024-02-06,referral,13
2496,747,2024-01-27,organic,4
2497,1861,2024-02-17,organic,1
2498,1289,2024-01-14,ads,1
2499,1605,2024-02-14,organic,4
2500,1469,2024-02-22,organic,14
2501,139,2024-02-03,organic,2
2502,1891,2024-01-02,ads,8
2503,731,2024-02-13,referral,13
2504,196,2024-02-02,ads,4
2505,1098,2024-01-19,ads,3
2506,1639,2024-02-29,organic,3
2507,1249,2024-02-29,organic,6
2508,1659,2024-01-27,organic,12
2509,1126,2024-02-17,organic,13
2510,264,2024-01-30,organic,6
2511,945,2024-01-07,organic,6
2512,920,2024-01-27,organic,6
2513,161,2024-01-21,ads,8
2514,1257,2024-01-07,referral,8
2515,491,2024-02-17,referral,9
2516,1811,2024-01-25,ads,1
2517,770,2024-02-07,organic,10
2518,311,2024-01-18,ads,8
2519,1675,2024-02-02,organic,5
2520,227,2024-02-02,ads,3
2521,273,2024-02-01,ads,11
2522,938,2024-02-27,ads,10
2523,317,2024-01-25,referral,3
2524,1923,2024-01-14,ads,6
2525,1110,2024-02-07,ads,8
2526,291,2024-02-07,organic,10
2527,1493,2024-01-04,referral,2
2528,729,2024-02-13,organic,12
2529,1895,2024-01-18,referral,9
2530,1602,2024-01-10,organic,5
2531,1793,2024-02-04,organic,5
2532,1671,2024-02-04,ads,1
2533,1428,2024-02-09,organic,6
2534,1451,2024-02-23,ads,13
2535,375,2024-01-23,organic,11
2536,1926,2024-01-25,referral,11
2537,567,2024-01-01,ads,5
2538,868,2024-01-18,ads,7
2539,755,2024-01-15,organic,7
2540,252,2024-01-25,organic,4
2541,1557,2024-02-01,ads,5
2542,307,2024-02-22,organic,10
2543,1454,2024-01-20,organic,14
2544,675,2024-01-17,ads,8
2545,868,2024-02-26,organic,2
2546,264,2024-01-11,organic,1
2547,68,2024-01-13,organic,14
2548,1131,2024-01-25,organic,6
2549,1424,2024-01-20,referral,11
2550,1603,2024-01-25,organic,14
2551,1223,2024-02-11,referral,4
2552,1216,2024-02-14,organic,13
2553,514,2024-02-18,organic,10
2554,769,2024-01-31,ads,3
2555,442,2024-02-22,organic,7
2556,1,2024-01-01,ads,8
2557,358,2024-02-21,referral,11
2558,1139,2024-01-16,organic,12
2559,903,2024-02-17,ads,4
2560,1624,2024-01-28,organic,12
2561,1221,2024-01-21,organic,12
2562,1628,2024-01-30,organic,10
2563,274,2024-02-28,referral,12
2564,856,2024-01-03,organic,11
2565,1018,2024-02-03,referral,11
2566,1184,2024-01-06,ads,6
2567,173,2024-02-12,organic,13
2568,1569,2024-01-29,organic,11
2569,1482,2024-01-03,ads,11
2570,585,2024-02-27,ads,2
2571,1457,2024-02-02,organic,8
2572,929,2024-01-11,referral,6
2573,481,2024-02-14,organic,11
2574,455,2024-01-05,referral,9
2575,196,2024-02-19,ads,11
2576,796,2024-02-01,ads,13
2577,599,2024-02-16,ads,13
2578,1333,2024-01-18,ads,6
2579,1760,2024-02-16,ads,6
2580,556,2024-01-20,ads,12
2581,848,2024-02-21,organic,2
2582,1518,2024-02-21,ads,5
2583,439,2024-02-08,organic,9
2584,650,2024-02-18,organic,1
2585,1806,2024-02-09,organic,4
2586,359,2024-01-28,organic,10
2587,1060,2024-01-13,organic,10
2588,1058,2024-01-26,referral,14
2589,1112,2024-01-16,organic,3
2590,658,2024-01-25,ads,1
2591,16,2024-01-10,organic,1
2592,745,2024-01-29,organic,1
2593,421,2024-02-15,organic,1
2594,553,2024-02-07,organic,13
2595,767,2024-01-20,ads,2
2596,793,2024-02-23,ads,11
2597,1150,2024-01-26,organic,5
2598,1032,2024-02-01,organic,2
2599,1496,2024-02-08,referral,4
2600,1492,2024-02-07,organic,9
2601,880,2024-02-28,organic,3
2602,1886,2024-02-18,ads,2
2603,852,2024-02-22,organic,4
2604,510,2024-01-24,referral,9
2605,1426,2024-01-31,ads,4
2606,1860,2024-02-09,organic,12
2607,1200,2024-01-12,organic,5
2608,1764,2024-02-27,ads,4
2609,966,2024-02-26,organic,13
2610,1859,2024-02-05,referral,8
2611,914,2024-01-10,ads,14
2612,1391,2024-01-06,organic,13
2613,1512,2024-01-07,ads,4
2614,18,2024-02-22,organic,2
2615,56,2024-01-31,organic,12
2616,919,2024-01-27,ads,4
2617,1059,2024-01-08,ads,2
2618,902,2024-01-03,ads,9
2619,630,2024-02-09,organic,11
2620,794,2024-02-16,ads,14
2621,1790,2024-01-21,organic,8
2622,1749,2024-01-01,ads,9
2623,1597,2024-02-14,ads,4
2624,1624,2024-02-23,ads,1
2625,1807,2024-02-19,referral,3
2626,347,2024-01-15,referral,7
2627,1056,2024-01-07,referral,1
2628,908,2024-01-15,referral,11
2629,1024,2024-01-25,ads,8
2630,1157,2024-01-03,referral,9
2631,576,2024-01-30,referral,8
2632,199,2024-02-27,ads,5
2633,1280,2024-01-14,organic,12
2634,1366,2024-02-21,organic,11
2635,1691,2024-01-04,ads,14
2636,1999,2024-02-05,organic,12
2637,1255,2024-01-03,ads,13
2638,301,2024-01-05,organic,9
2639,1017,2024-01-25,organic,4
2640,1571,2024-01-31,ads,9
2641,26,2024-01-11,referral,1
2642,1559,2024-01-08,organic,12
2643,1677,2024-01-26,referral,11
2644,1498,2024-01-02,ads,3
2645,1411,2024-01-28,organic,4
2646,1309,2024-02-17,organic,11
2647,450,2024-02-26,organic,10
2648,320,2024-02-29,organic,1
2649,156,2024-01-10,organic,12
2650,471,2024-02-19,organic,6
2651,420,2024-02-08,organic,13
2652,1137,2024-02-06,ads,4
2653,1926,2024-02-08,ads,4
2654,651,2024-01-21,ads,1
2655,1446,2024-01-28,organic,5
2656,886,2024-02-07,ads,9
2657,930,2024-02-25,referral,6
2658,1745,2024-02-02,ads,8
2659,835,2024-01-11,referral,11
2660,876,2024-02-14,ads,4
2661,942,2024-02-13,ads,9
2662,994,2024-01-01,ads,7
2663,1622,2024-02-22,organic,14
2664,1309,2024-02-16,organic,14
2665,572,2024-02-02,organic,7
2666,54,2024-01-03,organic,8
2667,605,2024-01-26,organic,2
2668,325,2024-01-15,referral,12
2669,970,2024-02-10,organic,6
2670,1482,2024-01-14,referral,7
2671,885,2024-01-23,ads,3
2672,265,2024-02-29,organic,8
2673,382,2024-02-23,organic,1
2674,1237,2024-02-25,organic,1
2675,333,2024-01-08,referral,10
2676,1034,2024-02-23,ads,3
2677,1382,2024-02-05,organic,6
2678,203,2024-01-20,referral,7
2679,1732,2024-02-21,ads,2
2680,58,2024-01-06,organic,14
2681,1518,2024-02-02,ads,6
2682,1534,2024-01-28,ads,12
2683,1792,2024-02-19,organic,5
2684,1247,2024-02-07,ads,6
2685,1393,2024-01-30,organic,1
2686,1716,2024-02-15,organic,14
2687,1442,2024-02-12,organic,10
2688,1898,2024-01-17,referral,7
2689,547,2024-01-09,ads,8
2690,871,2024-01-28,organic,14
2691,103,2024-02-23,organic,7
2692,1185,2024-01-07,organic,9
2693,1224,2024-02-15,ads,1
2694,1184,2024-01-28,organic,10
2695,1719,2024-01-17,ads,9
2696,865,2024-02-09,referral,11
2697,1160,2024-02-29,ads,11
2698,1966,2024-02-17,organic,13
2699,398,2024-02-13,organic,3
2700,1762,2024-02-13,organic,2
2701,392,2024-02-29,ads,6
2702,1779,2024-02-29,ads,11
2703,106,2024-01-05,ads,5
2704,1607,2024-01-05,organic,4
2705,1613,2024-01-14,referral,4
2706,1078,2024-01-06,organic,8
2707,1301,2024-01-07,organic,10
2708,111,2024-02-24,ads,13
2709,224,2024-02-22,organic,3
2710,75,2024-01-17,ads,13
2711,506,2024-02-28,ads,1
2712,1038,2024-01-09,ads,5
2713,1995,2024-01-31,organic,8
2714,770,2024-01-22,organic,3
2715,482,2024-02-14,organic,2
2716,1213,2024-01-09,organic,1
2717,364,2024-02-28,referral,13
2718,239,2024-01-16,ads,4
2719,1425,2024-02-05,organic,11
2720,846,2024-02-03,referral,2
2721,985,2024-02-14,ads,14
2722,1328,2024-01-13,organic,8
2723,1115,2024-01-19,organic,11
2724,392,2024-01-12,organic,13
2725,1208,2024-02-05,referral,10
2726,1041,2024-01-10,ads,12
2727,965,2024-01-16,referral,9
2728,12,2024-01-28,organic,13
2729,1190,2024-02-25,referral,10
2730,146,2024-01-19,organic,1
2731,1306,2024-02-09,referral,2
2732,1573,2024-01-06,referral,6
2733,1606,2024-01-04,organic,13
2734,169,2024-01-30,ads,10
2735,847,2024-02-08,ads,12
2736,170,2024-01-31,referral,7
2737,765,2024-02-15,organic,2
2738,1370,2024-01-27,organic,8
2739,499,2024-02-14,referral,13
2740,1484,2024-01-21,ads,10
2741,1321,2024-02-06,organic,9
2742,1967,2024-01-09,ads,8
2743,1166,2024-02-04,organic,9
2744,897,2024-02-11,ads,6
2745,1809,2024-02-16,organic,11
2746,1761,2024-02-21,organic,7
2747,1719,2024-01-21,organic,6
2748,1757,2024-01-17,organic,7
2749,1077,2024-02-24,ads,3
2750,118,2024-01-24,ads,4
2751,365,2024-01-31,organic,9
2752,1695,2024-01-06,organic,3
2753,1982,2024-02-26,ads,2
2754,136,2024-02-04,organic,12
2755,1438,2024-02-19,ads,13
2756,1101,2024-02-06,ads,11
2757,1872,2024-01-13,referral,7
2758,1986,2024-01-25,ads,6
2759,557,2024-02-01,organic,3
2760,18,2024-02-28,ads,6
2761,1891,2024-01-01,referral,7
2762,1965,2024-02-18,organic,6
2763,403,2024-02-27,referral,1
2764,205,2024-02-04,ads,12
2765,499,2024-02-27,organic,14
2766,324,2024-01-19,organic,1
2767,595,2024-02-22,ads,9
2768,562,2024-02-21,organic,6
2769,1305,2024-02-23,organic,12
2770,1190,2024-01-12,organic,2
2771,1267,2024-02-09,organic,11
2772,1913,2024-02-09,organic,1
2773,479,2024-02-16,ads,11
2774,164,2024-02-12,organic,12
2775,324,2024-01-20,referral,2
2776,1592,2024-02-02,organic,8
2777,551,2024-01-29,organic,5
2778,831,2024-01-16,organic,7
2779,640,2024-01-14,organic,7
2780,1927,2024-01-07,organic,2
2781,634,2024-01-06,ads,4
2782,759,2024-01-21,ads,2
2783,1722,2024-02-05,organic,7
2784,208,2024-01-22,organic,5
2785,315,2024-02-09,organic,1
2786,304,2024-02-23,ads,2
2787,901,2024-01-19,ads,6
2788,239,2024-01-25,organic,14
2789,1751,2024-01-03,organic,4
2790,804,2024-02-05,referral,7
2791,1248,2024-02-14,organic,2
2792,1112,2024-02-22,ads,13
2793,1561,2024-02-28,organic,12
2794,1453,2024-02-03,ads,2
2795,1244,2024-01-11,referral,12
2796,275,2024-02-17,referral,6
2797,1671,2024-02-11,ads,8
2798,954,2024-02-16,organic,13
2799,1769,2024-01-27,organic,1
2800,1090,2024-02-11,organic,5
2801,1616,2024-01-02,referral,1
2802,1447,2024-01-06,ads,11
2803,255,2024-02-15,organic,6
2804,125,2024-01-02,organic,7
2805,1170,2024-02-11,ads,6
2806,615,2024-01-17,referral,14
2807,385,2024-02-09,ads,13
2808,447,2024-02-27,organic,9
2809,387,2024-02-17,organic,3
2810,383,2024-01-14,organic,8
2811,1301,2024-01-10,referral,3
2812,1406,2024-02-14,referral,11
2813,124,2024-02-02,referral,12
2814,1950,2024-02-11,ads,13
2815,1291,2024-02-23,ads,13
2816,1814,2024-01-12,ads,7
2817,1135,2024-02-01,ads,14
2818,1405,2024-02-18,ads,13
2819,1849,2024-01-24,organic,5
2820,1625,2024-01-14,ads,12
2821,1923,2024-01-05,organic,13
2822,1182,2024-02-20,organic,1
2823,728,2024-01-05,ads,11
2824,896,2024-02-16,referral,12
2825,1837,2024-02-01,ads,4
2826,1572,2024-02-14,organic,14
2827,1623,2024-02-18,referral,13
2828,1142,2024-02-02,ads,11
2829,328,2024-02-29,organic,9
2830,1984,2024-02-15,ads,8
2831,694,2024-01-04,organic,3
2832,1092,2024-02-26,organic,2
2833,1458,2024-01-30,referral,11
2834,359,2024-02-10,organic,9
2835,1003,2024-01-17,organic,1
2836,1695,2024-01-03,organic,9
2837,797,2024-01-13,organic,12
2838,443,2024-02-13,organic,7
2839,164,2024-02-17,organic,12
2840,973,2024-02-05,organic,2
2841,361,2024-01-18,organic,11
2842,585,2024-01-23,organic,5
2843,1143,2024-02-04,organic,14
2844,853,2024-02-18,ads,2
2845,1011,2024-02-02,ads,5
2846,1219,2024-02-20,organic,7
2847,1625,2024-02-23,ads,5
2848,1881,2024-02-05,referral,2
2849,1612,2024-01-17,referral,11
2850,1757,2024-02-08,organic,14
2851,1675,2024-02-03,ads,5
2852,1024,2024-01-12,organic,12
2853,1908,2024-01-05,organic,12
2854,1931,2024-02-17,organic,10
2855,241,2024-02-09,organic,14
2856,1533,2024-02-24,ads,6
2857,666,2024-01-27,ads,5
2858,565,2024-02-29,ads,2
2859,1166,2024-02-09,organic,6
2860,832,2024-01-13,organic,6
2861,976,2024-01-26,organic,12
2862,1930,2024-01-14,organic,2
2863,31,2024-02-01,referral,13
2864,223,2024-01-11,ads,13
2865,1828,2024-02-07,referral,4
2866,266,2024-01-16,ads,7
2867,1306,2024-02-24,organic,1
2868,788,2024-02-26,organic,1
2869,381,2024-01-22,organic,14
2870,556,2024-02-26,organic,11
2871,62,2024-02-16,ads,12
2872,713,2024-01-16,organic,11
2873,847,2024-01-13,organic,6
2874,521,2024-01-12,ads,7
2875,1095,2024-01-18,referral,12
2876,602,2024-01-29,organic,5
2877,1560,2024-01-18,ads,12
2878,140,2024-02-15,organic,10
2879,1340,2024-01-02,ads,8
2880,1364,2024-02-23,organic,11
2881,1912,2024-01-02,organic,4
2882,590,2024-01-03,ads,3
2883,1750,2024-01-29,organic,7
2884,528,2024-02-25,ads,14
2885,541,2024-01-08,referral,4
2886,1440,2024-01-11,organic,1
2887,1491,2024-01-12,ads,11
2888,375,2024-02-01,ads,8
2889,291,2024-01-04,organic,5
2890,43,2024-01-09,ads,13
2891,1888,2024-01-24,ads,8
2892,1911,2024-02-18,ads,8
2893,1077,2024-02-25,referral,12
2894,1812,2024-01-16,ads,5
2895,1907,2024-01-17,referral,8
2896,1256,2024-02-16,ads,7
2897,1236,2024-02-21,organic,13
2898,8,2024-02-27,organic,3
2899,1658,2024-01-22,organic,4
2900,483,2024-01-07,ads,11
2901,42,2024-01-10,ads,12
2902,333,2024-01-29,organic,13
2903,1257,2024-02-05,organic,7
2904,1094,2024-01-24,organic,4
2905,1903,2024-02-25,organic,6
2906,1040,2024-02-15,ads,12
2907,69,2024-01-14,ads,2
2908,53,2024-01-14,referral,12
2909,685,2024-01-25,organic,2
2910,1971,2024-02-15,ads,3
2911,994,2024-01-22,ads,10
2912,1798,2024-02-21,referral,7
2913,1403,2024-02-19,ads,3
2914,1825,2024-02-16,organic,12
2915,1487,2024-01-23,organic,3
2916,527,2024-02-01,ads,13
2917,1806,2024-01-26,ads,14
2918,1703,2024-02-20,referral,4
2919,63,2024-01-27,organic,10
2920,261,2024-02-14,referral,6
2921,1524,2024-01-12,organic,1
2922,1145,2024-01-19,referral,6
2923,858,2024-01-19,referral,8
2924,1264,2024-02-21,ads,12
2925,1489,2024-02-03,ads,8
2926,1131,2024-02-01,organic,6
2927,180,2024-01-29,organic,6
2928,1040,2024-01-21,organic,13
2929,355,2024-02-04,organic,3
2930,934,2024-02-11,ads,14
2931,1333,2024-01-05,organic,2
2932,727,2024-01-12,referral,7
2933,589,2024-01-07,organic,8
2934,1761,2024-02-10,ads,10
2935,605,2024-01-02,ads,13
2936,181,2024-01-25,organic,14
2937,174,2024-01-10,organic,6
2938,354,2024-02-07,organic,5
2939,354,2024-02-13,ads,4
2940,1243,2024-01-06,ads,1
2941,1679,2024-01-27,organic,9
2942,1339,2024-02-04,ads,11
2943,434,2024-01-10,organic,10
2944,905,2024-01-09,ads,4
2945,282,2024-01-20,organic,2
2946,259,2024-02-06,ads,4
2947,868,2024-02-04,referral,13
2948,559,2024-02-06,ads,11
2949,5,2024-02-09,organic,5
2950,1598,2024-01-08,organic,2
2951,596,2024-02-15,ads,7
2952,1669,2024-02-25,organic,3
2953,394,2024-02-23,organic,14
2954,336,2024-01-31,ads,8
2955,63,2024-02-18,organic,4
2956,1817,2024-02-12,organic,12
2957,44,2024-02-27,referral,11
2958,153,2024-01-16,organic,5
2959,1950,2024-01-28,organic,3
2960,1806,2024-01-06,ads,13
2961,854,2024-02-01,referral,11
2962,1707,2024-01-28,organic,5
2963,1180,2024-01-11,ads,9
2964,1502,2024-02-11,ads,11
2965,275,2024-01-23,organic,13
2966,1382,2024-01-30,organic,14
2967,426,2024-01-09,organic,2
2968,1556,2024-01-28,ads,7
2969,483,2024-01-24,ads,10
2970,214,2024-02-28,organic,8
2971,79,2024-01-28,ads,3
2972,139,2024-01-24,ads,11
2973,950,2024-01-15,organic,4
2974,98,2024-02-08,ads,13
2975,1913,2024-02-19,organic,11
2976,664,2024-02-02,referral,10
2977,198,2024-02-16,ads,2
2978,785,2024-02-03,ads,10
2979,156,2024-01-22,ads,13
2980,1074,2024-01-29,ads,9
2981,479,2024-02-03,referral,3
2982,228,2024-02-11,ads,9
2983,1975,2024-02-21,referral,13
2984,1481,2024-02-16,ads,7
2985,522,2024-01-10,organic,6
2986,149,2024-02-20,referral,11
2987,1082,2024-02-23,ads,12
2988,162,2024-02-29,ads,11
2989,863,2024-02-29,referral,3
2990,1501,2024-02-14,organic,11
2991,1131,2024-01-30,organic,7
2992,1451,2024-02-25,organic,11
2993,395,2024-01-11,ads,14
2994,801,2024-02-23,ads,3
2995,186,2024-02-03,referral,13
2996,558,2024-01-21,organic,11
2997,1981,2024-02-28,ads,6
2998,446,2024-01-13,referral,8
2999,1665,2024-02-23,ads,5
3000,1941,2024-01-25,organic,11
3001,830,2024-02-23,ads,11
3002,1472,2024-02-27,referral,13
3003,87,2024-01-21,referral,3
3004,1273,2024-01-01,ads,6
3005,1865,2024-02-27,referral,8
3006,1464,2024-01-05,organic,10
3007,1281,2024-02-22,organic,3
3008,1301,2024-01-22,referral,12
3009,1814,2024-01-07,organic,13
3010,438,2024-01-13,organic,14
3011,516,2024-02-14,organic,11
3012,1601,2024-02-21,ads,11
3013,947,2024-01-23,ads,5
3014,1226,2024-01-21,organic,9
3015,1599,2024-01-06,referral,14
3016,1679,2024-01-20,referral,14
3017,756,2024-01-12,organic,10
3018,1828,2024-02-09,organic,10
3019,797,2024-01-09,ads,3
3020,1204,2024-02-19,ads,13
3021,686,2024-01-28,organic,12
3022,325,2024-01-11,organic,11
3023,1949,2024-02-21,organic,2
3024,623,2024-02-01,organic,11
3025,687,2024-01-11,organic,13
3026,1499,2024-01-24,ads,14
3027,1689,2024-02-25,ads,8
3028,2000,2024-01-15,ads,14
3029,400,2024-02-10,organic,14
3030,868,2024-02-04,ads,14
3031,217,2024-01-17,organic,7
3032,809,2024-01-25,organic,12
3033,961,2024-02-18,ads,9
3034,1477,2024-02-04,ads,4
3035,1001,2024-01-19,organic,3
3036,1428,2024-02-10,ads,10
3037,1989,2024-01-31,referral,5
3038,932,2024-01-17,ads,11
3039,240,2024-02-24,ads,1
3040,1762,2024-02-19,referral,5
3041,1210,2024-01-23,ads,13
3042,48,2024-02-16,ads,13
3043,1410,2024-01-01,organic,3
3044,1232,2024-02-27,organic,1
3045,1181,2024-01-10,ads,3
3046,1249,2024-01-08,ads,5
3047,1168,2024-02-11,organic,5
3048,1443,2024-01-26,referral,10
3049,1135,2024-02-03,organic,12
3050,1854,2024-01-19,ads,8
3051,875,2024-01-14,organic,11
3052,1898,2024-01-08,organic,1
3053,1489,2024-02-20,ads,7
3054,132,2024-01-01,organic,5
3055,625,2024-02-17,organic,3
3056,1860,2024-01-25,ads,4
3057,1971,2024-01-24,ads,3
3058,601,2024-02-16,ads,8
3059,673,2024-01-20,referral,4
3060,334,2024-02-25,organic,3
3061,1944,2024-01-30,ads,2
3062,1099,2024-01-05,ads,3
3063,1817,2024-01-03,referral,7
3064,1436,2024-02-01,referral,6
3065,1543,2024-01-17,ads,10
3066,1649,2024-02-11,ads,12
3067,36,2024-01-05,organic,13
3068,778,2024-01-11,organic,5
3069,1649,2024-02-07,ads,8
3070,1828,2024-01-04,ads,11
3071,223,2024-02-08,ads,1
3072,1747,2024-01-19,ads,3
3073,530,2024-02-08,organic,2
3074,241,2024-02-15,ads,2
3075,134,2024-02-18,organic,12
3076,1756,2024-01-23,organic,11
3077,391,2024-01-17,organic,12
3078,102,2024-01-13,referral,1
3079,1676,2024-01-27,organic,5
3080,681,2024-01-01,ads,5
3081,498,2024-01-02,organic,3
3082,511,2024-01-18,organic,12
3083,703,2024-02-05,referral,12
3084,994,2024-02-14,ads,9
3085,1561,2024-02-02,organic,12
3086,949,2024-02-05,organic,6
3087,1569,2024-01-02,referral,14
3088,1367,2024-01-04,organic,10
3089,841,2024-01-16,ads,14
3090,6,2024-01-04,organic,6
3091,958,2024-02-26,organic,10
3092,194,2024-01-09,organic,6
3093,742,2024-02-18,ads,14
3094,1161,2024-01-21,ads,2
3095,1859,2024-01-23,organic,11
3096,912,2024-02-21,ads,10
3097,473,2024-02-29,referral,10
3098,216,2024-02-22,referral,8
3099,1373,2024-01-02,organic,6
3100,876,2024-01-03,organic,13
3101,1207,2024-01-23,referral,14
3102,1192,2024-01-26,organic,3
3103,1818,2024-02-16,organic,10
3104,38,2024-01-07,referral,9
3105,1699,2024-02-05,organic,2
3106,471,2024-02-13,organic,7
3107,452,2024-02-02,organic,3
3108,1979,2024-02-18,ads,12
3109,1514,2024-02-05,organic,6
3110,1166,2024-01-04,referral,5
3111,1013,2024-02-23,ads,13
3112,1784,2024-01-23,ads,6
3113,1967,2024-01-25,organic,8
3114,103,2024-02-10,organic,14
3115,1735,2024-01-26,ads,3
3116,1736,2024-01-28,organic,2
3117,42,2024-01-28,referral,8
3118,947,2024-01-21,organic,1
3119,1171,2024-01-10,ads,2
3120,66,2024-01-27,organic,10
3121,943,2024-02-20,ads,1
3122,193,2024-02-20,organic,5
3123,1322,2024-01-15,organic,8
3124,1062,2024-02-23,referral,2
3125,502,2024-01-17,ads,4
3126,1677,2024-02-08,ads,4
3127,1642,2024-02-04,ads,11
3128,1452,2024-01-05,ads,11
3129,664,2024-01-16,organic,7
3130,352,2024-01-23,organic,1
3131,1950,2024-02-08,ads,9
3132,326,2024-02-17,organic,3
3133,1062,2024-01-09,ads,6
3134,1121,2024-02-02,organic,10
3135,108,2024-02-04,organic,14
3136,631,2024-02-26,organic,5
3137,151,2024-02-09,ads,4
3138,1098,2024-02-19,ads,9
3139,1081,2024-01-24,organic,11
3140,878,2024-01-24,organic,12
3141,335,2024-02-19,referral,14
3142,1276,2024-01-24,organic,9
3143,1943,2024-01-19,ads,1
3144,804,2024-02-08,referral,7
3145,1849,2024-01-25,referral,10
3146,767,2024-02-21,referral,9
3147,1278,2024-01-31,organic,5
3148,1409,2024-02-28,referral,1
3149,1480,2024-02-07,ads,8
3150,259,2024-01-25,ads,5
3151,782,2024-01-27,organic,6
3152,1489,2024-02-01,referral,7
3153,34,2024-01-11,ads,10
3154,1519,2024-01-05,ads,7
3155,326,2024-02-13,organic,13
3156,837,2024-02-02,organic,14
3157,1262,2024-01-19,referral,12
3158,691,2024-02-12,ads,7
3159,1640,2024-02-16,organic,1
3160,1565,2024-02-26,ads,7
3161,739,2024-01-16,organic,11
3162,1490,2024-02-04,organic,3
3163,744,2024-01-11,organic,5
3164,1328,2024-01-11,organic,10
3165,1886,2024-01-10,organic,5
3166,847,2024-02-03,organic,8
3167,117,2024-02-21,organic,7
3168,1231,2024-01-05,ads,7
3169,1936,2024-01-23,referral,6
3170,1721,2024-02-24,ads,7
3171,1505,2024-01-25,organic,14
3172,650,2024-01-29,organic,7
3173,403,2024-02-09,ads,5
3174,997,2024-01-13,referral,5
3175,1859,2024-02-16,organic,4
3176,1700,2024-02-01,organic,14
3177,1924,2024-02-03,ads,4
3178,1611,2024-01-12,ads,5
3179,233,2024-01-24,organic,10
3180,929,2024-02-09,ads,9
3181,1308,2024-01-21,ads,14
3182,480,2024-01-29,referral,11
3183,1913,2024-02-20,organic,12
3184,1791,2024-02-26,referral,6
3185,976,2024-02-29,organic,8
3186,9,2024-01-23,ads,9
3187,715,2024-02-02,ads,12
3188,1926,2024-01-08,organic,14
3189,379,2024-02-11,ads,4
3190,1841,2024-01-13,organic,12
3191,1627,2024-01-05,organic,13
3192,381,2024-02-23,organic,7
3193,844,2024-02-10,ads,5
3194,1686,2024-01-10,organic,4
3195,360,2024-01-14,referral,12
3196,176,2024-01-24,organic,7
3197,485,2024-01-11,organic,3
3198,1429,2024-02-15,organic,1
3199,33,2024-01-03,ads,7
3200,1489,2024-01-29,organic,9
3201,696,2024-02-22,organic,2
3202,157,2024-02-17,organic,7
3203,565,2024-02-21,organic,10
3204,1832,2024-01-30,ads,2
3205,202,2024-02-18,ads,13
3206,1810,2024-02-06,organic,13
3207,1199,2024-02-27,organic,3
3208,1268,2024-01-07,referral,13
3209,1293,2024-01-17,organic,10
3210,923,2024-01-20,referral,14
3211,1470,2024-02-23,organic,12
3212,74,2024-01-11,organic,10
3213,96,2024-02-13,ads,3
3214,1897,2024-01-25,referral,12
3215,173,2024-02-28,organic,13
3216,1923,2024-01-24,organic,4
3217,1430,2024-01-02,organic,6
3218,155,2024-01-27,referral,3
3219,1207,2024-01-19,ads,13
3220,1347,2024-02-27,organic,9
3221,289,2024-01-29,organic,2
3222,258,2024-02-06,organic,7
3223,1611,2024-01-11,organic,6
3224,174,2024-02-24,organic,14
3225,330,2024-01-19,ads,2
3226,1255,2024-01-28,organic,11
3227,759,2024-02-08,organic,3
3228,1020,2024-01-21,ads,6
3229,161,2024-01-26,organic,10
3230,186,2024-01-22,organic,4
3231,1927,2024-01-06,organic,1
3232,143,2024-01-11,organic,1
3233,1306,2024-02-28,ads,3
3234,907,2024-01-14,ads,8
3235,640,2024-02-29,organic,11
3236,1702,2024-02-05,organic,4
3237,27,2024-02-29,organic,11
3238,1270,2024-02-09,ads,1
3239,1511,2024-02-10,ads,8
3240,1671,2024-01-02,organic,10
3241,1921,2024-02-26,organic,6
3242,202,2024-02-12,organic,1
3243,1045,2024-02-29,ads,12
3244,1615,2024-01-20,referral,10
3245,670,2024-01-22,referral,10
3246,1118,2024-02-08,organic,6
3247,1032,2024-01-04,ads,1
3248,472,2024-02-25,ads,10
