order_id,user_id,order_value,order_status,order_time
2398,340,5280,cancelled,2024-01-23
2399,228,5047,success,2024-01-11
2400,735,1571,success,2024-01-04
2401,84,3173,failed,2024-02-21
2402,393,3954,cancelled,2024-01-10
2403,1913,3650,success,2024-02-11
2404,1858,1854,success,2024-02-09
2405,132,3314,success,2024-02-02
2406,1840,3763,success,2024-02-28
2407,72,4331,success,2024-02-24
2408,887,3329,success,2024-01-04
2409,29,2270,success,2024-02-05
2410,5,1445,success,2024-01-08
2411,1996,1883,success,2024-01-22
2412,1113,3452,success,2024-01-21
2413,133,543,failed,2024-01-30
2414,1946,2259,failed,2024-02-26
2415,1379,2764,success,2024-02-29
2416,1299,2227,success,2024-01-30
2417,1763,5675,cancelled,2024-01-16
2418,1490,5573,failed,2024-02-15
2419,776,1534,success,2024-01-02
2420,1615,3026,success,2024-01-23
2421,347,1393,success,2024-02-03
2422,1156,1068,success,2024-01-30
2423,6,2258,success,2024-01-28
2424,189,604,success,2024-01-05
2425,571,4549,success,2024-02-04
2426,1515,4164,success,2024-01-09
2427,226,1120,success,2024-02-23
2428,1335,3402,success,2024-02-07
2429,1931,5145,failed,2024-02-15
2430,1437,3179,success,2024-01-19
2431,236,2554,success,2024-02-10
2432,962,3477,success,2024-02-29
2433,1998,3189,failed,2024-01-07
2434,1677,1717,cancelled,2024-02-22
2435,1956,3209,success,2024-01-26
2436,1726,4525,success,2024-01-14
2437,1271,4843,success,2024-02-01
2438,938,4468,success,2024-02-08
2439,643,2133,success,2024-01-30
2440,871,536,success,2024-01-10
2441,1056,5932,success,2024-01-02
2442,1386,5168,cancelled,2024-02-07
2443,400,2510,failed,2024-01-05
2444,501,5249,success,2024-01-06
2445,1745,2116,cancelled,2024-02-28
2446,1516,2624,success,2024-01-28
2447,1551,1378,success,2024-01-15
2448,850,3834,success,2024-01-29
2449,1779,3138,success,2024-01-30
2450,822,1948,success,2024-02-13
2451,1513,4354,cancelled,2024-02-25
2452,937,4318,success,2024-02-13
2453,463,1239,success,2024-01-31
2454,1550,5825,failed,2024-01-31
2455,1412,5805,failed,2024-02-04
2456,889,4642,success,2024-01-26
2457,390,1650,success,2024-02-25
2458,1808,3063,success,2024-01-09
2459,896,4924,failed,2024-02-22
2460,363,852,failed,2024-02-17
2461,1412,4783,success,2024-02-22
2462,1000,5307,success,2024-01-07
2463,418,5186,success,2024-01-13
2464,1689,729,success,2024-01-20
2465,1489,820,success,2024-02-20
2466,38,3033,cancelled,2024-01-28
2467,1201,1895,success,2024-02-16
2468,227,4238,success,2024-01-30
2469,1001,4673,cancelled,2024-02-20
2470,765,2123,success,2024-02-10
2471,1730,4419,success,2024-01-27
2472,1504,692,success,2024-02-27
2473,154,1308,success,2024-02-18
2474,444,4157,cancelled,2024-01-30
2475,1139,2333,failed,2024-02-10
2476,1659,5014,cancelled,2024-01-24
2477,394,1316,success,2024-01-30
2478,1535,5016,success,2024-01-01
2479,697,2863,success,2024-01-24
2480,612,4607,success,2024-01-20
2481,749,2926,success,2024-02-23
2482,1607,3357,success,2024-01-08
2483,1850,5459,success,2024-01-17
2484,1491,1394,success,2024-01-31
2485,201,3474,success,2024-01-04
2486,1747,3335,failed,2024-02-03
2487,1889,5481,success,2024-02-02
2488,1130,5240,failed,2024-01-29
2489,1705,2747,cancelled,2024-02-21
2490,1145,1071,success,2024-02-29
2491,655,4086,cancelled,2024-01-19
2492,1199,1645,success,2024-01-14
2493,1342,3799,success,2024-01-25
2494,378,4921,cancelled,2024-01-01
2495,418,3845,success,2024-02-28
2496,1139,5879,success,2024-01-22
2497,620,2895,success,2024-02-15
2498,1824,5270,failed,2024-01-04
2499,479,1894,success,2024-02-21
2500,1808,4459,failed,2024-02-04
2501,1270,2660,failed,2024-02-19
2502,1386,4760,cancelled,2024-02-21
2503,864,2004,success,2024-02-24
2504,1646,3971,success,2024-02-08
2505,897,2520,success,2024-02-02
2506,41,4783,success,2024-01-16
2507,770,5828,success,2024-02-27
2508,1403,5618,success,2024-02-14
2509,884,4362,cancelled,2024-02-04
2510,374,4478,success,2024-01-12
2511,376,5677,success,2024-02-05
2512,1803,803,success,2024-02-20
2513,991,571,success,2024-02-15
2514,1926,3147,success,2024-02-23
2515,1915,5878,success,2024-01-07
2516,1020,2396,success,2024-01-04
2517,1082,4397,success,2024-01-12
2518,378,1546,success,2024-01-07
2519,895,4268,failed,2024-02-15
2520,923,2630,success,2024-01-15
2521,531,2164,cancelled,2024-01-06
2522,1001,1290,success,2024-01-17
2523,1406,2914,success,2024-01-17
2524,1968,2616,success,2024-02-13
2525,1390,1094,success,2024-01-04
2526,1020,2335,success,2024-01-07
2527,614,5504,success,2024-02-05
2528,1339,3054,success,2024-01-07
2529,572,1761,success,2024-02-07
2530,1002,4880,success,2024-02-05
2531,228,5854,success,2024-02-11
2532,1821,2932,cancelled,2024-02-25
2533,1992,3509,success,2024-02-02
2534,1608,5844,success,2024-01-23
2535,1719,5044,success,2024-01-28
2536,1959,1725,success,2024-01-28
2537,1448,4805,success,2024-02-02
2538,188,4917,cancelled,2024-01-22
2539,1164,5878,failed,2024-02-08
2540,1373,4257,success,2024-01-22
2541,960,2924,success,2024-01-04
2542,903,1740,success,2024-01-24
2543,874,3740,success,2024-02-28
2544,1053,5120,success,2024-02-25
2545,112,5117,success,2024-01-16
2546,400,4145,success,2024-02-19
2547,1574,1438,success,2024-02-15
2548,1328,840,success,2024-01-13
2549,1692,4974,cancelled,2024-01-15
2550,803,2331,success,2024-02-02
2551,195,5844,success,2024-01-30
2552,181,4912,cancelled,2024-02-25
2553,194,5122,cancelled,2024-01-23
2554,1081,1405,success,2024-02-11
2555,1201,5108,success,2024-02-28
2556,1535,3843,success,2024-02-19
2557,511,2527,success,2024-01-05
2558,304,4623,success,2024-02-22
2559,1928,5656,failed,2024-02-08
2560,990,4990,success,2024-02-03
2561,33,5320,success,2024-02-10
2562,340,792,success,2024-02-26
2563,4,1772,failed,2024-01-05
2564,1823,3989,failed,2024-02-28
2565,30,1469,success,2024-02-19
2566,1323,2474,cancelled,2024-02-13
2567,626,4215,success,2024-02-24
2568,793,2168,success,2024-01-04
2569,379,4042,cancelled,2024-01-16
2570,637,2802,success,2024-01-11
2571,1299,3779,success,2024-02-20
2572,1678,1707,success,2024-01-27
2573,1335,902,success,2024-01-23
2574,67,1538,cancelled,2024-02-24
2575,362,2854,success,2024-02-02
2576,431,5772,success,2024-01-23
2577,1635,4799,success,2024-01-13
2578,441,1492,success,2024-02-27
2579,1817,3933,success,2024-01-05
2580,1809,4662,success,2024-02-01
2581,1171,3743,success,2024-02-24
2582,731,1305,success,2024-02-09
2583,32,5296,success,2024-01-10
2584,803,5176,success,2024-01-15
2585,1499,5665,success,2024-01-15
2586,1224,4698,success,2024-02-29
2587,1823,1250,success,2024-01-23
2588,1797,1123,failed,2024-02-14
2589,1704,3375,cancelled,2024-02-27
2590,771,3603,failed,2024-02-03
2591,1753,4335,cancelled,2024-01-04
2592,1062,1418,success,2024-02-23
2593,1504,4110,success,2024-01-13
2594,1321,1992,success,2024-01-29
2595,182,5941,failed,2024-01-09
2596,122,5736,failed,2024-01-05
2597,246,1320,success,2024-01-12
2598,277,3218,success,2024-02-03
2599,286,4395,failed,2024-02-21
2600,1030,5995,success,2024-01-08
2601,755,1085,success,2024-01-20
2602,913,5004,success,2024-01-16
2603,305,2420,success,2024-01-24
2604,1433,3273,success,2024-01-20
2605,1362,1400,success,2024-01-08
2606,1524,660,cancelled,2024-01-29
2607,267,1448,success,2024-01-19
2608,1761,4041,failed,2024-02-21
2609,1391,2224,failed,2024-02-11
2610,1109,1430,success,2024-01-25
2611,1817,3807,cancelled,2024-02-06
2612,1859,1094,success,2024-01-03
2613,78,4366,success,2024-01-19
2614,543,4734,failed,2024-02-21
2615,332,5135,success,2024-02-03
2616,828,5398,success,2024-01-07
2617,123,632,success,2024-02-24
2618,97,2885,success,2024-01-09
2619,1016,2016,cancelled,2024-01-08
2620,688,2737,success,2024-01-19
2621,467,1885,failed,2024-02-06
2622,1433,5219,success,2024-01-08
2623,159,4254,success,2024-02-16
2624,151,3400,success,2024-01-24
2625,1095,5089,success,2024-01-02
2626,761,773,success,2024-01-29
2627,1092,5116,success,2024-01-12
2628,1104,2215,success,2024-02-18
2629,1580,3582,cancelled,2024-02-17
2630,888,4023,cancelled,2024-01-05
2631,1186,3342,success,2024-01-01
2632,1553,2904,failed,2024-01-13
2633,1449,3221,success,2024-02-08
2634,636,937,cancelled,2024-01-08
2635,562,1534,failed,2024-02-28
2636,2000,1973,cancelled,2024-02-23
2637,882,4882,success,2024-01-19
2638,1886,1439,success,2024-02-15
2639,1056,4651,success,2024-01-28
2640,1153,844,success,2024-01-10
2641,1264,646,cancelled,2024-02-18
2642,436,2835,success,2024-02-19
2643,1719,5015,cancelled,2024-02-03
2644,980,5178,failed,2024-01-10
2645,888,4225,success,2024-01-18
2646,216,756,success,2024-01-10
2647,1773,3751,success,2024-01-21
2648,1279,4434,failed,2024-01-02
2649,1331,4716,success,2024-01-09
2650,1058,4213,cancelled,2024-02-17
2651,1202,2737,success,2024-02-07
2652,305,5439,failed,2024-01-07
2653,1536,518,failed,2024-01-03
2654,839,4217,cancelled,2024-01-26
2655,512,2244,success,2024-01-07
2656,1775,4478,success,2024-02-21
2657,1434,5248,success,2024-02-09
2658,1896,995,success,2024-01-25
2659,536,1088,success,2024-02-06
2660,1846,4923,success,2024-02-04
2661,399,524,success,2024-02-15
2662,1846,1180,success,2024-01-27
2663,1484,3736,success,2024-02-07
2664,250,1793,success,2024-02-04
2665,1348,4488,success,2024-02-23
2666,115,2503,success,2024-01-07
2667,871,797,success,2024-02-07
2668,1035,5518,success,2024-01-20
2669,340,4628,success,2024-01-23
2670,1635,5522,success,2024-02-19
2671,649,3203,success,2024-01-29
2672,1006,5242,success,2024-02-22
2673,271,2051,success,2024-02-23
2674,982,4086,success,2024-01-22
2675,1998,4945,success,2024-01-21
2676,1195,4870,success,2024-02-11
2677,1915,3856,success,2024-01-05
2678,1279,3049,failed,2024-02-09
2679,1699,3428,success,2024-02-22
2680,1657,5855,success,2024-02-16
2681,447,4872,success,2024-02-17
2682,244,5332,failed,2024-02-12
2683,99,682,success,2024-02-23
2684,159,1022,success,2024-01-10
2685,1940,1110,success,2024-02-02
2686,1079,4634,success,2024-01-01
2687,269,1061,failed,2024-02-18
2688,1255,3343,success,2024-02-05
2689,215,2567,success,2024-01-16
2690,274,2202,success,2024-01-19
2691,1180,5086,success,2024-01-05
2692,1437,2418,cancelled,2024-01-23
2693,1241,2235,success,2024-02-23
2694,979,711,success,2024-01-03
2695,1022,3427,success,2024-02-15
2696,271,5919,failed,2024-02-19
2697,1322,3484,success,2024-01-18
2698,1797,1772,success,2024-01-03
2699,261,872,success,2024-02-11
2700,1808,960,failed,2024-02-20
2701,611,1561,success,2024-01-03
2702,1387,1993,success,2024-01-14
2703,743,2671,cancelled,2024-01-08
2704,1689,4433,success,2024-02-01
2705,664,4120,success,2024-01-30
2706,1617,1821,cancelled,2024-01-19
2707,1379,3722,success,2024-01-06
2708,612,5694,success,2024-01-09
2709,595,5825,failed,2024-02-17
2710,320,4586,success,2024-01-30
2711,234,3881,success,2024-02-25
2712,1313,4197,success,2024-01-06
2713,1464,1627,success,2024-02-17
2714,1121,3726,success,2024-01-31
2715,744,4257,success,2024-02-11
2716,1807,3361,failed,2024-02-22
2717,590,1870,success,2024-01-21
2718,213,1353,success,2024-02-09
2719,1701,2835,cancelled,2024-02-24
2720,333,4772,success,2024-01-15
2721,50,3545,failed,2024-02-12
2722,643,802,success,2024-01-21
2723,1946,3611,success,2024-02-12
2724,107,3675,success,2024-01-14
2725,1741,3050,success,2024-02-27
2726,1813,1276,failed,2024-02-07
2727,106,5050,success,2024-01-12
2728,1188,3205,success,2024-01-15
2729,136,2465,success,2024-02-06
2730,1077,4315,success,2024-01-11
2731,535,3572,success,2024-01-30
2732,837,5860,success,2024-02-26
2733,953,3949,cancelled,2024-02-28
2734,351,4289,success,2024-02-23
2735,809,1227,success,2024-02-04
2736,1085,3053,success,2024-02-04
2737,1109,2244,success,2024-02-11
2738,971,3140,success,2024-02-11
2739,1499,3939,success,2024-02-21
2740,362,1709,success,2024-02-06
2741,759,2261,success,2024-01-28
2742,288,4977,failed,2024-02-10
2743,1853,2507,success,2024-01-10
2744,1463,2681,success,2024-01-11
2745,967,3411,failed,2024-01-02
2746,670,3804,success,2024-01-02
2747,1896,2561,success,2024-02-15
2748,426,3931,success,2024-01-17
2749,362,4968,failed,2024-02-09
2750,576,4341,cancelled,2024-02-18
2751,1741,5796,success,2024-01-13
2752,1352,5882,success,2024-02-07
2753,1519,3286,success,2024-01-02
2754,615,3237,success,2024-02-26
2755,429,2689,success,2024-02-21
2756,123,5127,success,2024-01-26
2757,1132,2767,success,2024-01-27
2758,1108,2432,success,2024-02-22
2759,1986,812,success,2024-02-19
2760,1996,676,success,2024-02-22
2761,1105,2271,failed,2024-02-08
2762,1115,5050,success,2024-02-06
2763,1108,3510,success,2024-02-02
2764,1605,3704,success,2024-02-26
2765,516,5544,failed,2024-01-18
2766,1112,2350,failed,2024-01-29
2767,695,2044,success,2024-01-04
2768,587,1576,success,2024-02-17
2769,1981,3285,failed,2024-01-30
2770,1167,3397,success,2024-02-07
2771,1823,4343,success,2024-01-17
2772,1551,4320,success,2024-02-26
2773,1926,1736,failed,2024-02-17
2774,1223,4293,success,2024-02-26
2775,1979,3367,success,2024-02-09
2776,244,4759,success,2024-02-26
2777,1621,4182,success,2024-01-13
2778,916,3642,cancelled,2024-01-20
2779,1115,2773,success,2024-02-26
2780,360,5016,cancelled,2024-02-05
2781,1623,4277,success,2024-01-05
2782,1643,3996,success,2024-02-23
2783,1611,4419,success,2024-01-27
2784,547,5007,success,2024-01-23
2785,975,5871,success,2024-01-11
2786,865,1681,success,2024-02-04
2787,18,2521,success,2024-01-18
2788,1734,5718,failed,2024-02-13
2789,765,5562,failed,2024-02-22
2790,990,5445,success,2024-02-27
2791,303,2467,success,2024-01-03
2792,286,2775,success,2024-01-31
2793,474,5203,success,2024-02-12
2794,1658,2115,success,2024-01-15
2795,1801,5893,success,2024-02-04
2796,1384,2517,success,2024-02-08
2797,1182,2313,success,2024-01-06
2798,1066,782,failed,2024-01-29
2799,1437,4572,success,2024-01-27
2800,567,2579,success,2024-01-28
2801,1703,1978,success,2024-01-03
2802,1233,1759,failed,2024-01-23
2803,1348,5552,success,2024-01-26
2804,626,1755,success,2024-01-27
2805,1564,3389,failed,2024-02-27
2806,1380,4759,success,2024-01-06
2807,693,2813,success,2024-02-02
2808,1644,630,failed,2024-01-14
2809,1275,1599,failed,2024-02-22
2810,1702,1747,success,2024-02-21
2811,316,2918,cancelled,2024-01-03
2812,320,849,success,2024-01-19
2813,1554,5501,success,2024-02-09
2814,1801,4232,success,2024-01-19
2815,1872,519,cancelled,2024-01-27
2816,1605,2386,success,2024-02-19
2817,1061,902,cancelled,2024-02-06
2818,1176,2526,success,2024-02-27
2819,307,4219,success,2024-02-20
2820,1116,5021,success,2024-02-11
2821,839,1289,failed,2024-02-17
2822,1516,4193,success,2024-02-20
2823,1664,2151,success,2024-02-09
2824,1519,3041,success,2024-02-10
2825,246,4927,success,2024-01-02
2826,402,861,success,2024-02-14
2827,402,3378,success,2024-01-14
2828,740,3387,success,2024-02-18
2829,1129,2757,success,2024-02-25
2830,946,2995,success,2024-01-28
2831,1634,4445,success,2024-02-27
2832,1395,2664,cancelled,2024-01-10
2833,1843,2098,success,2024-02-07
2834,5,926,failed,2024-01-28
2835,1696,2745,success,2024-01-13
2836,280,655,success,2024-02-26
2837,1369,5745,failed,2024-01-28
2838,208,3728,failed,2024-02-14
2839,994,901,success,2024-01-17
2840,1337,1118,success,2024-01-05
2841,1164,3873,success,2024-02-16
2842,711,3041,success,2024-01-05
2843,40,1324,failed,2024-01-19
2844,1924,4588,cancelled,2024-02-03
2845,1384,4311,success,2024-02-10
2846,1532,2557,success,2024-02-12
2847,1548,2062,success,2024-02-08
2848,429,5160,success,2024-01-31
2849,729,512,success,2024-01-25
2850,1879,3210,success,2024-02-20
2851,1490,1819,success,2024-01-01
2852,1353,3914,success,2024-02-19
2853,34,3099,success,2024-01-22
2854,242,2853,success,2024-02-07
2855,73,2916,success,2024-02-17
2856,264,2064,success,2024-01-29
2857,1630,3177,success,2024-01-02
2858,1497,1673,success,2024-02-10
2859,1156,5842,failed,2024-02-11
2860,991,2845,success,2024-01-30
2861,799,2487,failed,2024-01-17
2862,1520,2011,failed,2024-02-05
2863,145,1217,cancelled,2024-02-21
2864,1215,4970,success,2024-01-14
2865,1930,5005,success,2024-01-17
2866,744,2849,success,2024-01-28
2867,682,859,success,2024-02-22
2868,253,4293,success,2024-01-06
2869,85,1214,failed,2024-01-09
2870,522,1377,success,2024-01-11
2871,468,3050,success,2024-01-08
2872,1237,3247,failed,2024-02-16
2873,1100,2883,success,2024-02-21
2874,1380,2013,failed,2024-02-23
2875,1995,898,success,2024-01-23
2876,1244,1755,success,2024-01-06
2877,1868,802,success,2024-01-21
2878,1919,5747,success,2024-01-17
2879,1247,5958,success,2024-02-08
2880,87,4911,cancelled,2024-01-11
2881,527,2107,success,2024-02-08
2882,28,1394,failed,2024-01-05
2883,1588,4356,success,2024-01-31
2884,1684,2437,success,2024-01-16
2885,345,792,success,2024-01-12
2886,853,4963,success,2024-01-30
2887,876,5387,failed,2024-01-25
2888,613,1092,cancelled,2024-01-12
2889,1916,2443,success,2024-01-03
2890,802,4362,failed,2024-01-17
2891,1328,4297,cancelled,2024-02-22
2892,796,689,success,2024-01-04
2893,1747,2276,success,2024-01-06
2894,654,3303,failed,2024-02-19
2895,102,946,cancelled,2024-02-17
2896,1645,1279,cancelled,2024-01-15
2897,591,4694,success,2024-02-01
2898,1835,4467,failed,2024-01-21
2899,1741,847,success,2024-02-25
2900,693,3773,success,2024-02-25
2901,806,938,failed,2024-02-29
2902,124,1568,failed,2024-01-02
2903,409,4299,success,2024-02-15
2904,1610,4943,success,2024-02-17
2905,1492,3930,success,2024-01-03
2906,535,5656,success,2024-01-25
2907,138,2902,success,2024-01-27
2908,1785,4077,failed,2024-01-27
2909,292,5549,success,2024-01-23
2910,1263,1263,failed,2024-01-09
2911,1822,2088,success,2024-02-05
2912,774,2009,success,2024-01-11
2913,279,3722,success,2024-02-08
2914,224,2674,success,2024-01-07
2915,936,3455,success,2024-01-13
2916,875,2790,success,2024-01-07
2917,1191,3400,success,2024-02-11
2918,1457,5648,success,2024-02-16
2919,1461,3678,cancelled,2024-02-12
2920,698,4366,success,2024-01-13
2921,1249,4281,success,2024-02-22
2922,1800,4265,success,2024-01-06
2923,1806,4131,success,2024-01-04
2924,1748,4190,success,2024-02-12
2925,401,1195,success,2024-01-25
2926,1711,3036,success,2024-01-20
2927,749,1162,success,2024-01-09
2928,746,1271,success,2024-01-25
2929,1350,3027,success,2024-02-06
2930,42,1795,success,2024-01-09
2931,363,2871,success,2024-02-10
2932,1685,5583,success,2024-02-13
2933,1859,4316,success,2024-01-19
2934,1208,3290,success,2024-01-12
2935,394,2897,cancelled,2024-02-04
2936,1942,2661,success,2024-01-04
2937,920,2216,success,2024-02-25
2938,1115,925,success,2024-01-19
2939,1115,622,success,2024-02-19
2940,448,4649,success,2024-02-13
2941,1070,1932,success,2024-02-15
2942,7,1614,success,2024-01-06
2943,1836,998,success,2024-01-31
2944,664,4837,failed,2024-02-16
2945,67,5560,success,2024-02-20
2946,1945,895,success,2024-02-01
2947,1203,2811,failed,2024-01-09
2948,316,4939,success,2024-02-27
2949,1139,1292,success,2024-02-26
2950,1456,3360,failed,2024-02-17
2951,81,674,cancelled,2024-01-26
2952,1381,5374,success,2024-01-06
2953,399,5809,failed,2024-02-06
2954,340,2762,success,2024-02-12
2955,58,3991,success,2024-02-03
2956,69,539,cancelled,2024-02-09
2957,674,5690,failed,2024-02-20
2958,1604,3790,failed,2024-01-21
2959,1192,2912,success,2024-02-11
2960,897,4308,cancelled,2024-01-27
2961,1691,2691,success,2024-02-21
2962,968,5289,success,2024-01-19
2963,1593,1906,success,2024-01-27
2964,74,3475,success,2024-01-03
2965,1541,4389,success,2024-01-25
2966,1054,3516,success,2024-02-03
2967,1715,5297,failed,2024-02-20
2968,1273,4951,success,2024-01-21
2969,1600,5882,failed,2024-01-11
2970,20,3407,failed,2024-01-27
2971,1535,3887,failed,2024-01-28
2972,1768,1306,success,2024-01-04
2973,1826,5696,failed,2024-02-13
2974,365,4474,failed,2024-02-10
2975,514,1647,success,2024-02-22
2976,226,5743,failed,2024-02-17
2977,420,1216,success,2024-01-26
2978,705,3735,success,2024-01-21
2979,1176,5119,success,2024-02-08
2980,556,1851,failed,2024-01-04
2981,1063,5091,success,2024-02-06
2982,54,5726,success,2024-02-18
2983,585,5975,success,2024-02-24
2984,339,5160,success,2024-02-12
2985,602,1712,cancelled,2024-01-04
2986,362,4450,cancelled,2024-02-19
2987,323,3693,failed,2024-01-23
2988,250,735,success,2024-02-25
2989,1546,522,success,2024-01-09
2990,1895,2517,success,2024-02-09
2991,1860,4362,failed,2024-01-24
2992,1168,1241,success,2024-02-25
2993,705,784,failed,2024-01-29
2994,1548,4005,failed,2024-01-07
2995,52,3721,success,2024-01-18
2996,166,4095,success,2024-01-02
2997,498,1347,success,2024-01-28
2998,528,692,success,2024-02-12
2999,1857,5478,success,2024-02-10
3000,714,1425,failed,2024-01-29
3001,1511,2583,cancelled,2024-02-14
3002,1548,1245,success,2024-01-17
3003,1330,3609,success,2024-01-31
3004,94,4338,success,2024-01-17
3005,1246,5293,success,2024-01-31
3006,134,4137,success,2024-01-23
3007,226,5360,failed,2024-01-10
3008,1847,3391,failed,2024-01-06
3009,424,765,success,2024-02-07
3010,1683,2604,failed,2024-02-25
3011,1274,3775,success,2024-02-16
3012,621,5440,failed,2024-01-27
3013,1086,2626,success,2024-01-11
3014,1856,1320,cancelled,2024-01-20
3015,1643,2112,cancelled,2024-02-15
3016,1946,2211,failed,2024-01-05
3017,466,3358,success,2024-02-01
3018,575,3141,success,2024-01-05
3019,1096,1818,success,2024-01-22
3020,55,892,success,2024-01-01
3021,1959,5239,success,2024-01-20
3022,2,3947,success,2024-02-20
3023,1002,4338,success,2024-01-15
3024,549,2127,success,2024-01-11
3025,1125,523,success,2024-02-01
3026,1119,2544,success,2024-02-28
3027,648,3127,success,2024-02-24
3028,269,4015,success,2024-01-28
3029,974,4239,success,2024-01-28
3030,1826,2439,success,2024-01-17
3031,862,1842,success,2024-02-03
3032,1769,5328,success,2024-02-29
3033,1695,3412,failed,2024-02-28
3034,307,1800,success,2024-02-29
3035,1033,1863,success,2024-01-24
3036,1811,5363,failed,2024-01-02
3037,1850,5930,success,2024-02-29
3038,901,4372,success,2024-01-27
3039,1072,4627,success,2024-01-09
3040,107,1564,success,2024-02-21
3041,720,3869,success,2024-01-19
3042,77,2440,success,2024-02-05
3043,1790,3506,cancelled,2024-02-26
3044,1740,5695,success,2024-02-24
3045,1356,4025,success,2024-01-29
3046,1889,3457,failed,2024-01-11
3047,1255,3145,success,2024-02-01
3048,550,5074,failed,2024-01-27
3049,1642,5211,failed,2024-02-21
3050,615,5560,success,2024-02-08
3051,849,4237,success,2024-01-24
3052,1713,935,success,2024-01-27
3053,1604,590,cancelled,2024-01-27
3054,509,1488,success,2024-02-09
3055,350,2371,failed,2024-02-01
3056,43,4779,success,2024-02-14
3057,328,4603,success,2024-02-13
3058,1640,5822,success,2024-01-22
3059,1090,3830,success,2024-02-28
3060,693,2357,success,2024-02-28
3061,1236,3956,failed,2024-02-18
3062,1996,5620,success,2024-02-11
3063,1777,2514,success,2024-02-01
3064,426,5187,success,2024-02-28
3065,951,1315,cancelled,2024-02-28
3066,185,2486,failed,2024-02-17
3067,631,4594,success,2024-02-15
3068,1117,4890,success,2024-02-04
3069,455,5433,success,2024-02-23
3070,493,5528,success,2024-01-01
3071,1095,3804,success,2024-02-22
3072,878,2071,success,2024-02-03
3073,1526,5695,success,2024-01-01
3074,1231,3133,success,2024-02-11
3075,657,1514,cancelled,2024-02-29
3076,997,3034,cancelled,2024-02-04
3077,304,4405,cancelled,2024-01-29
3078,1569,2016,success,2024-01-18
3079,1574,2626,failed,2024-01-06
3080,651,3954,failed,2024-01-06
3081,1523,4789,success,2024-01-27
3082,1743,2062,success,2024-02-08
3083,1491,3749,failed,2024-02-24
3084,470,1638,success,2024-02-22
3085,221,5562,success,2024-01-19
3086,789,4081,success,2024-02-07
3087,1632,1549,success,2024-01-03
3088,823,752,failed,2024-02-22
3089,1663,2697,success,2024-02-20
3090,642,2997,success,2024-02-07
3091,1760,4995,failed,2024-01-20
3092,1477,3852,success,2024-02-26
3093,1331,2435,success,2024-01-02
3094,518,5868,success,2024-01-07
3095,1444,2890,success,2024-01-05
3096,730,4119,success,2024-01-25
3097,1920,4580,success,2024-02-11
3098,1532,1793,success,2024-02-22
3099,1173,1788,success,2024-01-13
3100,1590,4635,success,2024-01-12
3101,1437,5970,success,2024-01-05
3102,1401,3941,success,2024-01-12
3103,1060,2925,failed,2024-01-18
3104,81,3104,failed,2024-01-03
3105,771,3572,success,2024-02-23
3106,545,5576,success,2024-01-04
3107,126,912,success,2024-02-12
3108,260,5293,success,2024-01-19
3109,330,5638,success,2024-01-21
3110,822,4386,success,2024-01-25
3111,1944,2062,success,2024-01-03
3112,1208,2506,success,2024-01-07
3113,1492,1729,success,2024-01-09
3114,596,2751,success,2024-01-04
3115,1745,937,cancelled,2024-02-24
3116,1002,4536,success,2024-02-28
3117,693,4181,success,2024-01-23
3118,763,3754,success,2024-01-11
3119,1333,4026,cancelled,2024-01-19
3120,1196,5880,cancelled,2024-01-01
3121,1172,5580,success,2024-01-04
3122,1158,1437,success,2024-01-09
3123,1823,2649,success,2024-02-11
3124,634,2431,success,2024-01-07
3125,1797,4373,success,2024-01-26
3126,839,3011,failed,2024-02-23
3127,444,2761,cancelled,2024-01-21
3128,1806,4781,success,2024-02-17
3129,1434,5376,success,2024-02-28
3130,1922,1788,cancelled,2024-01-10
3131,853,1851,success,2024-01-10
3132,1973,5066,failed,2024-01-01
3133,1373,548,cancelled,2024-02-05
3134,246,3676,success,2024-01-03
3135,658,1131,success,2024-02-04
3136,249,4624,success,2024-02-14
3137,1785,1828,success,2024-01-12
3138,590,4262,success,2024-01-27
3139,89,4774,failed,2024-01-17
3140,262,1339,failed,2024-01-19
3141,719,5604,success,2024-01-10
3142,1224,2516,success,2024-02-12
3143,773,1978,success,2024-01-26
3144,1627,3420,failed,2024-01-08
3145,169,1740,success,2024-02-21
3146,870,4445,success,2024-02-08
3147,788,1054,success,2024-01-02
3148,1312,5273,success,2024-01-12
3149,974,3918,success,2024-02-08
3150,291,2079,success,2024-02-23
3151,448,4264,failed,2024-02-25
3152,1499,1199,success,2024-02-09
3153,1114,5437,success,2024-01-31
3154,166,739,success,2024-01-29
3155,1313,5517,success,2024-01-08
3156,1081,3313,success,2024-01-15
3157,99,3022,failed,2024-01-26
3158,866,4395,success,2024-02-17
3159,919,1609,failed,2024-02-05
3160,1510,683,success,2024-02-10
3161,429,1252,success,2024-02-25
3162,988,3975,failed,2024-01-04
3163,331,1816,success,2024-02-19
3164,1509,919,cancelled,2024-02-02
3165,914,875,success,2024-01-12
3166,1726,1320,failed,2024-02-19
3167,44,4790,success,2024-02-22
3168,1810,2911,success,2024-01-11
3169,489,1046,success,2024-01-30
3170,1296,884,success,2024-02-22
3171,429,1460,success,2024-02-14
3172,731,5588,success,2024-01-26
3173,1357,2573,cancelled,2024-02-19
3174,595,4446,failed,2024-01-30
3175,774,5219,failed,2024-02-05
3176,1754,4022,success,2024-02-25
3177,534,5963,success,2024-02-02
